"code","npias","name","city","state","ADO","service_level","district","id","grant_id","airport_id","npr","description","total","stimulus","discretionary","entitlement","fiscal_year"
"SME","21-0048","Somerset-Pulaski County-J.T. Wilson Field","Somerset","KY","MEM","GA",5,61862,"3-21-0048-017-2009","SME",19,"Construct Fuel Farm",77771.00,0.00,0.00,77771.00,2009
"+071","21-0009","Sparta","Sparta","KY","MEM","",,,"","",,"",,,,,
"6I2","21-0049","Lebanon-Springfield","Springfield","KY","MEM","GA",2,47119,"3-21-0049-005-2005","6I2",44,"Install Weather Reporting Equipment",14250.00,0.00,0.00,14250.00,2005
"6I2","21-0049","Lebanon-Springfield","Springfield","KY","MEM","GA",2,47120,"3-21-0049-005-2005","6I2",38,"Acquire Land for Development",35150.00,0.00,0.00,35150.00,2005
"6I2","21-0049","Lebanon-Springfield","Springfield","KY","MEM","GA",2,50715,"3-21-0049-006-2006","6I2",44,"Install Weather Reporting Equipment",117005.00,0.00,0.00,117005.00,2006
"6I2","21-0049","Lebanon-Springfield","Springfield","KY","MEM","GA",2,57729,"3-21-0049-007-2008","6I2",92,"Install Runway Lighting",235219.00,0.00,0.00,235219.00,2008
"6I2","21-0049","Lebanon-Springfield","Springfield","KY","MEM","GA",2,61880,"3-21-0049-008-2009","6I2",38,"Acquire Land for Development",60000.00,0.00,0.00,60000.00,2009
"6I2","21-0049","Lebanon-Springfield","Springfield","KY","MEM","GA",2,61881,"3-21-0049-008-2009","6I2",64,"Conduct Environmental Study",29519.00,0.00,0.00,29519.00,2009
"I50","21-0050","Stanton","Stanton","KY","MEM","GA",6,47084,"3-21-0050-001-2005","I50",62,"Conduct Airport Master Plan Study",47500.00,0.00,0.00,47500.00,2005
"I50","21-0050","Stanton","Stanton","KY","MEM","GA",6,54185,"3-21-0050-002-2007","I50",41,"Acquire Land For Approaches",33250.00,0.00,0.00,33250.00,2007
"I50","21-0050","Stanton","Stanton","KY","MEM","GA",6,57777,"3-21-0050-003-2008","I50",82,"Install Airport Beacons",62000.00,0.00,0.00,62000.00,2008
"I50","21-0050","Stanton","Stanton","KY","MEM","GA",6,57778,"3-21-0050-003-2008","I50",39,"Install Miscellaneous NAVAIDS",62000.00,0.00,0.00,62000.00,2008
"I50","21-0050","Stanton","Stanton","KY","MEM","GA",6,57779,"3-21-0050-003-2008","I50",45,"Install Runway Vertical/Visual Guidance System",86593.00,0.00,0.00,86593.00,2008
"TWT","21-0051","Sturgis Municipal","Sturgis","KY","MEM","GA",1,47062,"3-21-0051-006-2005","TWT",66,"Rehabilitate Runway Lighting",122383.00,0.00,0.00,122383.00,2005
"TWT","21-0051","Sturgis Municipal","Sturgis","KY","MEM","GA",1,50686,"3-21-0051-007-2006","TWT",17,"Construct Fuel Farm",280561.00,0.00,0.00,280561.00,2006
"TWT","21-0051","Sturgis Municipal","Sturgis","KY","MEM","GA",1,57737,"3-21-0051-008-2008","TWT",29,"Construct Building",40148.00,0.00,0.00,40148.00,2008
"TWT","21-0051","Sturgis Municipal","Sturgis","KY","MEM","GA",1,61902,"3-21-0051-009-2009","TWT",29,"Construct Building",165188.00,0.00,0.00,165188.00,2009
"TWT","21-0051","Sturgis Municipal","Sturgis","KY","MEM","GA",1,61903,"3-21-0051-009-2009","TWT",89,"Improve Runway Safety Area",19000.00,0.00,0.00,19000.00,2009
"TWT","21-0051","Sturgis Municipal","Sturgis","KY","MEM","GA",1,61927,"3-21-0051-010-2009","TWT",29,"Construct Building",236802.00,0.00,0.00,236802.00,2009
"TZV","21-0061","Tompkinsville-Monroe County","Tompkinsville","KY","MEM","GA",1,50703,"3-21-0061-003-2006","TZV",29,"Construct Building",315443.00,0.00,0.00,315443.00,2006
"TZV","21-0061","Tompkinsville-Monroe County","Tompkinsville","KY","MEM","GA",1,54164,"3-21-0061-004-2007","TZV",66,"Rehabilitate Runway",9500.00,0.00,0.00,9500.00,2007
"TZV","21-0061","Tompkinsville-Monroe County","Tompkinsville","KY","MEM","GA",1,54165,"3-21-0061-004-2007","TZV",17,"Construct Fuel Farm",195000.00,0.00,0.00,195000.00,2007
"TZV","21-0061","Tompkinsville-Monroe County","Tompkinsville","KY","MEM","GA",1,54166,"3-21-0061-004-2007","TZV",38,"Install Perimeter Fencing",184382.00,0.00,0.00,184382.00,2007
"TZV","21-0061","Tompkinsville-Monroe County","Tompkinsville","KY","MEM","GA",1,54167,"3-21-0061-004-2007","TZV",16,"Construct Parking Lot",14191.00,0.00,0.00,14191.00,2007
"TZV","21-0061","Tompkinsville-Monroe County","Tompkinsville","KY","MEM","GA",1,54168,"3-21-0061-004-2007","TZV",20,"Construct Access Road",25000.00,0.00,0.00,25000.00,2007
"TZV","21-0061","Tompkinsville-Monroe County","Tompkinsville","KY","MEM","GA",1,61905,"3-21-0061-006-2009","TZV",39,"Install Miscellaneous NAVAIDS",123693.00,0.00,0.00,123693.00,2009
"TZV","21-0061","Tompkinsville-Monroe County","Tompkinsville","KY","MEM","GA",1,61940,"3-21-0061-007-2009","TZV",37,"Acquire Land for Development",8256.00,0.00,0.00,8256.00,2009
"TZV","21-0061","Tompkinsville-Monroe County","Tompkinsville","KY","MEM","GA",1,61941,"3-21-0061-007-2009","TZV",41,"Improve Airport Drainage",40000.00,0.00,0.00,40000.00,2009
"9I3","21-0053","West Liberty","West Liberty","KY","MEM","GA",5,47065,"3-21-0053-002-2005","9I3",46,"Construct Taxiway",200000.00,0.00,0.00,200000.00,2005
"9I3","21-0053","West Liberty","West Liberty","KY","MEM","GA",5,47066,"3-21-0053-002-2005","9I3",41,"Construct Apron",82817.00,0.00,0.00,82817.00,2005
"9I3","21-0053","West Liberty","West Liberty","KY","MEM","GA",5,54145,"3-21-0053-003-2007","9I3",52,"Conduct Miscellaneous Study",19410.00,0.00,0.00,19410.00,2007
"9I3","21-0053","West Liberty","West Liberty","KY","MEM","GA",5,57776,"3-21-0053-004-2008","9I3",45,"Construct Runway Safety Area",54701.00,0.00,0.00,54701.00,2008
"9I3","21-0053","West Liberty","West Liberty","KY","MEM","GA",5,61915,"3-21-0053-005-2009","9I3",45,"Construct Runway Safety Area",74100.00,0.00,0.00,74100.00,2009
"9I3","21-0053","West Liberty","West Liberty","KY","MEM","GA",5,61961,"3-21-0053-006-2009","9I3",56,"Rehabilitate Apron",71815.00,0.00,0.00,71815.00,2009
"W38","21-0077","Williamsburg-Whitley County","Williamsburg","KY","MEM","GA",5,47061,"3-21-0077-008-2005","W38",37,"Acquire Land for Development",650000.00,0.00,500000.00,150000.00,2005
"W38","21-0077","Williamsburg-Whitley County","Williamsburg","KY","MEM","GA",5,50725,"3-21-0077-009-2006","W38",17,"Construct Utilities",73218.00,0.00,0.00,73218.00,2006
"W38","21-0077","Williamsburg-Whitley County","Williamsburg","KY","MEM","GA",5,57734,"3-21-0077-010-2008","W38",35,"Construct Terminal Building",222679.00,0.00,0.00,222679.00,2008
"W38","21-0077","Williamsburg-Whitley County","Williamsburg","KY","MEM","GA",5,57799,"3-21-0077-011-2008","W38",35,"Construct Terminal Building",77588.00,0.00,0.00,77588.00,2008
"0R3","22-0001","Abbeville Chris Crusta Memorial","Abbeville","LA","LANM","GA",7,47506,"3-22-0001-011-2005","0R3",50,"Improve Runway Safety Area",151568.00,0.00,0.00,151568.00,2005
"0R3","22-0001","Abbeville Chris Crusta Memorial","Abbeville","LA","LANM","GA",7,51110,"3-22-0001-012-2006","0R3",50,"Improve Runway Safety Area",165277.00,0.00,0.00,165277.00,2006
"0R3","22-0001","Abbeville Chris Crusta Memorial","Abbeville","LA","LANM","GA",7,54503,"3-22-0001-013-2007","0R3",50,"Improve Runway Safety Area",138677.00,0.00,0.00,138677.00,2007
"0R3","22-0001","Abbeville Chris Crusta Memorial","Abbeville","LA","LANM","GA",7,62411,"3-22-0001-014-2009","0R3",45,"Improve Airport Drainage",240253.00,0.00,0.00,240253.00,2009
"0R3","22-0001","Abbeville Chris Crusta Memorial","Abbeville","LA","LANM","GA",7,62412,"3-22-0001-014-2009","0R3",43,"Install Perimeter Fencing",311323.00,0.00,0.00,311323.00,2009
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,47548,"3-22-0003-029-2005","AEX",38,"Construct Terminal Building",2236137.00,0.00,2236137.00,0.00,2005
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,47549,"3-22-0003-030-2005","AEX",38,"Construct Terminal Building",1364984.00,0.00,0.00,1364984.00,2005
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,47553,"3-22-0003-031-2005","AEX",66,"Rehabilitate Taxiway",1957925.00,0.00,1957925.00,0.00,2005
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,51074,"3-22-0003-032-2006","AEX",38,"Construct Terminal Building",5197025.00,0.00,3620780.00,1576245.00,2006
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,51125,"3-22-0003-033-2006","AEX",66,"Rehabilitate Taxiway",404786.00,0.00,404786.00,0.00,2006
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,54536,"3-22-0003-034-2007","AEX",32,"Construct Building",101565.00,0.00,0.00,101565.00,2007
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,54537,"3-22-0003-034-2007","AEX",40,"Acquire Equipment",128390.00,0.00,0.00,128390.00,2007
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,54538,"3-22-0003-034-2007","AEX",83,"Security Enhancements",27775.00,0.00,0.00,27775.00,2007
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,54539,"3-22-0003-035-2007","AEX",66,"Update Airport Master Plan Study",722330.00,0.00,0.00,722330.00,2007
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,54543,"3-22-0003-036-2007","AEX",61,"Noise Mitigation Measures for Public Buildings",1250000.00,0.00,1250000.00,0.00,2007
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,54544,"3-22-0003-036-2007","AEX",61,"Noise Mitigation Measures for Residences within 70 - 74 DNL",750000.00,0.00,750000.00,0.00,2007
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,58192,"3-22-0003-037-2008","AEX",66,"Rehabilitate Taxiway",4866026.00,0.00,3372447.00,1493579.00,2008
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,58196,"3-22-0003-038-2008","AEX",61,"Noise Mitigation Measures for Residences within 70 - 74 DNL",8000000.00,0.00,8000000.00,0.00,2008
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,62380,"3-22-0003-039-2009","AEX",61,"Noise Mitigation Measures for Residences within 70 - 74 DNL",6000000.00,0.00,6000000.00,0.00,2009
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,62392,"3-22-0003-040-2009","AEX",70,"Rehabilitate Runway",3236363.00,3236363.00,0.00,0.00,2009
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,62409,"3-22-0003-041-2009","AEX",70,"Rehabilitate Runway",1943686.00,0.00,0.00,1943686.00,2009
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,62425,"3-22-0003-042-2009","AEX",40,"Acquire Equipment",18770.00,0.00,0.00,18770.00,2009
"AEX","22-0003","Alexandria International","Alexandria","LA","LANM","P",5,62426,"3-22-0003-042-2009","AEX",93,"Remove Obstructions",95903.00,0.00,0.00,95903.00,2009
"ESF","22-0002","Esler Regional","Alexandria","LA","LANM","GA",5,47550,"3-22-0002-022-2005","ESF",42,"Improve Airport Drainage",535595.00,0.00,0.00,535595.00,2005
"ESF","22-0002","Esler Regional","Alexandria","LA","LANM","GA",5,58198,"3-22-0002-023-2008","ESF",68,"Rehabilitate Runway Lighting",1347965.00,0.00,897965.00,450000.00,2008
"BQP","22-0004","Morehouse Memorial","Bastrop","LA","LANM","GA",5,47537,"3-22-0004-009-2005","BQP",57,"Construct Taxiway",462791.00,0.00,0.00,462791.00,2005
"BQP","22-0004","Morehouse Memorial","Bastrop","LA","LANM","GA",5,54514,"3-22-0004-010-2007","BQP",68,"Rehabilitate Runway",136342.00,0.00,0.00,136342.00,2007
"BQP","22-0004","Morehouse Memorial","Bastrop","LA","LANM","GA",5,62398,"3-22-0004-011-2009","BQP",40,"Install Perimeter Fencing",307896.00,0.00,0.00,307896.00,2009
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,47522,"3-22-0006-067-2005","BTR",94,"Improve Runway Safety Area",651740.00,0.00,0.00,651740.00,2005
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,47523,"3-22-0006-067-2005","BTR",41,"Security Enhancements",75000.00,0.00,0.00,75000.00,2005
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,47524,"3-22-0006-067-2005","BTR",54,"Extend Runway",1994472.00,0.00,0.00,1994472.00,2005
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,47551,"3-22-0006-068-2005","BTR",61,"Conduct Noise Compatibility Plan Study",498491.00,0.00,498491.00,0.00,2005
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,47552,"3-22-0006-069-2005","BTR",54,"Noise Mitigation Measures for Public Buildings",2999408.00,0.00,2999408.00,0.00,2005
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,47558,"3-22-0006-070-2005","BTR",66,"Update Airport Master Plan Study",547593.00,0.00,547593.00,0.00,2005
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,51126,"3-22-0006-071-2006","BTR",94,"Improve Runway Safety Area",410000.00,0.00,0.00,410000.00,2006
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,51127,"3-22-0006-071-2006","BTR",54,"Extend Runway",1000000.00,0.00,1000000.00,0.00,2006
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,51136,"3-22-0006-072-2006","BTR",46,"Expand Apron",3415856.00,0.00,2069559.00,1346297.00,2006
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,51137,"3-22-0006-072-2006","BTR",94,"Improve Runway Safety Area",2546190.00,0.00,1607046.00,939144.00,2006
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,54534,"3-22-0006-073-2007","BTR",94,"Improve Runway Safety Area",5550000.00,0.00,5550000.00,0.00,2007
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,54541,"3-22-0006-074-2007","BTR",83,"Security Enhancements",3104846.00,0.00,0.00,3104846.00,2007
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,54542,"3-22-0006-075-2007","BTR",70,"Rehabilitate Runway Lighting",1950000.00,0.00,1549212.00,400788.00,2007
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,58203,"3-22-0006-076-2008","BTR",70,"Rehabilitate Runway",3500000.00,0.00,3500000.00,0.00,2008
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,58204,"3-22-0006-077-2008","BTR",61,"Noise Mitigation Measures for Residences within 70 - 74 DNL",2850000.00,0.00,2850000.00,0.00,2008
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,58219,"3-22-0006-078-2008","BTR",94,"Improve Runway Safety Area",1833500.00,0.00,0.00,1833500.00,2008
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,58220,"3-22-0006-079-2008","BTR",94,"Improve Runway Safety Area",830881.00,0.00,0.00,830881.00,2008
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,58222,"3-22-0006-080-2008","BTR",94,"Improve Runway Safety Area",920202.00,0.00,0.00,920202.00,2008
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,58225,"3-22-0006-081-2008","BTR",94,"Improve Runway Safety Area",4683500.00,0.00,4683381.00,119.00,2008
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,58230,"3-22-0006-082-2008","BTR",60,"Rehabilitate Apron",2342700.00,0.00,2342700.00,0.00,2008
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,58232,"3-22-0006-083-2008","BTR",61,"Noise Mitigation Measures for Residences within 70 - 74 DNL",1520000.00,0.00,1520000.00,0.00,2008
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,62379,"3-22-0006-084-2009","BTR",70,"Rehabilitate Runway",5125365.00,0.00,4000000.00,1125365.00,2009
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,62386,"3-22-0006-085-2009","BTR",94,"Improve Runway Safety Area",3230000.00,0.00,3230000.00,0.00,2009
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,62390,"3-22-0006-086-2009","BTR",95,"Acquire Aircraft Rescue & Fire Fighting Vehicle",568000.00,568000.00,0.00,0.00,2009
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,62391,"3-22-0006-087-2009","BTR",71,"Modify Aircraft Rescue & Fire Fighting Building",2518000.00,2518000.00,0.00,0.00,2009
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,62428,"3-22-0006-088-2009","BTR",70,"Rehabilitate Runway",574959.00,0.00,0.00,574959.00,2009
"BTR","22-0006","Baton Rouge Metropolitan, Ryan Field","Baton Rouge","LA","LANM","P",6,62429,"3-22-0006-088-2009","BTR",66,"Rehabilitate Taxiway",1648601.00,0.00,0.00,1648601.00,2009
"BXA","22-0007","George R Carr Memorial Air Field","Bogalusa","LA","LANM","GA",1,47514,"3-22-0007-012-2005","BXA",47,"Improve Runway Safety Area",700000.00,0.00,0.00,700000.00,2005
"BXA","22-0007","George R Carr Memorial Air Field","Bogalusa","LA","LANM","GA",1,51109,"3-22-0007-013-2006","BXA",47,"Improve Runway Safety Area",788645.00,0.00,0.00,788645.00,2006
"BXA","22-0007","George R Carr Memorial Air Field","Bogalusa","LA","LANM","GA",1,58229,"3-22-0007-014-2008","BXA",47,"Improve Runway Safety Area",1184000.00,0.00,1184000.00,0.00,2008
"0R7","22-0011","The Red River","Coushatta","LA","LANM","GA",4,54515,"3-22-0011-003-2007","0R7",66,"Rehabilitate Runway Lighting",586993.00,0.00,0.00,586993.00,2007
"L31","22-0012","St. Tammany Regional","Covington","LA","LANM","GA",1,47535,"3-22-0012-004-2005","L31",53,"Extend Runway",42565.00,0.00,0.00,42565.00,2005
"L31","22-0012","St. Tammany Regional","Covington","LA","LANM","GA",1,47536,"3-22-0012-004-2005","L31",64,"Update Airport Master Plan Study",107435.00,0.00,0.00,107435.00,2005
"L31","22-0012","St. Tammany Regional","Covington","LA","LANM","GA",1,51117,"3-22-0012-005-2006","L31",53,"Extend Runway",356099.00,0.00,0.00,356099.00,2006
"L31","22-0012","St. Tammany Regional","Covington","LA","LANM","GA",1,62415,"3-22-0012-006-2009","L31",44,"Expand Apron",978975.00,0.00,0.00,978975.00,2009
"3R2","22-0013","Le Gros Memorial","Crowley","LA","LANM","GA",7,51106,"3-22-0013-005-2006","3R2",68,"Rehabilitate Runway Lighting",484769.00,0.00,0.00,484769.00,2006
"3R2","22-0013","Le Gros Memorial","Crowley","LA","LANM","GA",7,54504,"3-22-0013-006-2007","3R2",68,"Rehabilitate Runway Lighting",71500.00,0.00,0.00,71500.00,2007
"3R2","22-0013","Le Gros Memorial","Crowley","LA","LANM","GA",7,54505,"3-22-0013-006-2007","3R2",40,"Install Miscellaneous NAVAIDS",243013.00,0.00,0.00,243013.00,2007
"3R2","22-0013","Le Gros Memorial","Crowley","LA","LANM","GA",7,58199,"3-22-0013-007-2008","3R2",54,"Conduct Miscellaneous Study",88875.00,0.00,0.00,88875.00,2008
"5R8","22-0014","DeQuincy Industrial Airpark","DeQuincy","LA","LANM","GA",7,51101,"3-22-0014-011-2006","5R8",66,"Rehabilitate Runway",497658.00,0.00,0.00,497658.00,2006
"5R8","22-0014","DeQuincy Industrial Airpark","DeQuincy","LA","LANM","GA",7,62419,"3-22-0014-012-2009","5R8",62,"Rehabilitate Taxiway",100949.00,0.00,0.00,100949.00,2009
"5R8","22-0014","DeQuincy Industrial Airpark","DeQuincy","LA","LANM","GA",7,62420,"3-22-0014-012-2009","5R8",56,"Rehabilitate Apron",164000.00,0.00,0.00,164000.00,2009
"DRI","22-0015","Beauregard Regional","DeRidder","LA","LANM","GA",4,47515,"3-22-0015-011-2005","DRI",47,"Construct Taxiway",648277.00,0.00,0.00,648277.00,2005
"DRI","22-0015","Beauregard Regional","DeRidder","LA","LANM","GA",4,54506,"3-22-0015-012-2007","DRI",57,"Construct Taxiway",49376.00,0.00,0.00,49376.00,2007
"DRI","22-0015","Beauregard Regional","DeRidder","LA","LANM","GA",4,58227,"3-22-0015-013-2008","DRI",57,"Construct Taxiway",942117.00,0.00,65616.00,876501.00,2008
"4R7","22-0016","Eunice","Eunice","LA","LANM","GA",7,54507,"3-22-0016-009-2007","4R7",31,"Construct Building",520000.00,0.00,0.00,520000.00,2007
"4R7","22-0016","Eunice","Eunice","LA","LANM","GA",7,54508,"3-22-0016-009-2007","4R7",58,"Rehabilitate Apron",245053.00,0.00,0.00,245053.00,2007
"F87","22-0017","Union Parish","Farmerville","LA","LANM","GA",5,51122,"3-22-0017-007-2006","F87",66,"Construct Taxiway",363771.00,0.00,0.00,363771.00,2006
"F87","22-0017","Union Parish","Farmerville","LA","LANM","GA",5,62384,"3-22-0017-008-2009","F87",62,"Update Airport Master Plan Study",79135.00,0.00,0.00,79135.00,2009
"GAO","22-0067","South Lafourche Leonard Miller Jr","Galliano","LA","LANM","GA",3,47526,"3-22-0067-007-2005","GAO",53,"Extend Runway",2314023.00,0.00,329624.00,1984399.00,2005
