Indent,Category,Source,Report,2000 (Corp),2001 (Corp),2002 (Corp),2003 (Corp),2004 (Corp),2005 (Corp),2006 (Corp),2007 (Corp),2008 (Corp),2009 (Corp),2010 (Corp),2011 (Corp),2012 (Corp),2013 (Corp),2014 (Corp),2015 (Corp),2016 (Corp),2000 (Indv),2001 (Indv),2002 (Indv),2003 (Indv),2004 (Indv),2005 (Indv),2006 (Indv),2007 (Indv),2008 (Indv),2009 (Indv),2010 (Indv),2011 (Indv),2012 (Indv),2013 (Indv),2014 (Indv),2015 (Indv),2016 (Indv),Expenditure Name,Expenditure Footnotes
##+,,JCT,2011,,,,,,,,,,-100.00,-100.00,-200.00,-200.00,-200.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Disallowance of deduction for excess parachute payments (applicable if payments to a disqualified individual are contingent on a change of control of a corporation and are equal to or greater than three times the individual's annualized includible compensation)  *,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,-200.00,-200.00,-200.00,-200.00,-200.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Disallowance of deduction for excess parachute payments (applicable if payments to a disqualified individual are contingent on a change of control of a corporation and are equal to or greater than three times the individual's annualized includible compensation) *,,,,,,,,,,,,,,,,,
##,One million dollar cap on deductible compensation for covered employees of publicly held corporations *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,-500.00,-500.00,-500.00,-500.00,-500.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,One million dollar cap on deductible compensation for covered employees of publicly held corporations *,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,-500.00,-500.00,-500.00,-500.00,-500.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,One million dollar cap on deductible compensation for covered employees of publicly held corporations *,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,-400.00,-500.00,-500.00,-500.00,-500.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,One million dollar cap on deductible compensation for covered employees of publicly held corporations  *,,,,,,,,,,,,,,,,,
##,Deferral of taxation on spread on acquisition of stock under incentive stock option plans*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,-1000.00,-1000.00,-1100.00,-1200.00,-1200.00,,,,,,,,,,,,,400.00,300.00,300.00,300.00,300.00,,,Deferral of taxation on spread on acquisition of stock under incentive stock option plans*,,,,,,,,,,,,,,,,,
##,Deferral of taxation on spread on employee stock purchase plans*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,-100.00,-100.00,-100.00,-200.00,-200.00,,,,,,,,,,,,,<50,<50,<50,100.00,100.00,,,Deferral of taxation on spread on employee stock purchase plans*,,,,,,,,,,,,,,,,,
##,Limits on deductible compensation *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,-600.00,-600.00,-600.00,-700.00,-800.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Limits on deductible compensation *,,,,,,,,,,,,,,,,,
##,Credit for retention of certain newly hired workers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,1700.00,900.00,300.00,200.00,,,,,,,,,,,,,0.00,1500.00,600.00,0.00,0.00,,,Credit for retention of certain newly hired workers,,,,,,,,,,,,,,,,,
##,Deferral of taxation on spread on acquisition of stock under incentive stock option plans and employee stock purchase plans 
###,Deferral of taxation on spread on acquisition of stock under incentive stock option plans*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,-900.00,-900.00,-900.00,-1000.00,-1000.00,,,,,,,,,,,,,300.00,300.00,300.00,300.00,200.00,,,,,Deferral of taxation on spread on acquisition of stock under incentive stock option plans*,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,-900.00,-900.00,-900.00,-1000.00,-1000.00,,,,,,,,,,,,,300.00,300.00,300.00,300.00,200.00,,,,,Deferral of taxation on spread on acquisition of stock under incentive stock option plans*,,,,,,,,,,,,,,,,,
###+,,JCT,2011,,,,,,,,,,-800.00,-900.00,-900.00,-900.00,-1000.00,,,,,,,,,,,,,300.00,300.00,300.00,200.00,200.00,,,,Deferral of taxation on spread on acquisition of stock under incentive stock option plans*,,,,,,,,,,,,,,,,,
###,Deferral of taxation on spread on employee stock purchase plans*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,-200.00,-200.00,-200.00,-300.00,-300.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,Deferral of taxation on spread on employee stock purchase plans*,,,,,,,,,,,,,,,,,
###+,,JCT,2010,,,,,,,,,-200.00,-200.00,-200.00,-300.00,-300.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,Deferral of taxation on spread on employee stock purchase plans*,,,,,,,,,,,,,,,,,
###+,,JCT,2011,,,,,,,,,,-200.00,-300.00,-300.00,-300.00,-300.00,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,Deferral of taxation on spread on employee stock purchase plans*,,,,,,,,,,,,,,,,,
#,Social services
##,Tax credit for children under age 17 (),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,17100.00,17100.00,17000.00,16900.00,16400.00,,,,,,,,,,,,,Tax credit for children under age 17 (),,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,19100.00,18700.00,18300.00,17900.00,17400.00,,,,,,,,,,,,Tax credit for children under age 17 ,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,46600.00,46500.00,46400.00,46400.00,45800.00,,,,,,,,Tax credit for children under age 17,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,46000.00,45900.00,46100.00,46000.00,46000.00,,,,,,,Tax credit for children under age 17 ,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,45000.00,44800.00,44800.00,44800.00,21900.00,,,,,,Tax credit for children under age 17 ,,,,,,,,,,,,,,,,,
##,Tax credit for child and dependent care expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2200.00,2200.00,2200.00,2200.00,2100.00,,,,,,,,,,,,,Tax credit for child and dependent care expenses,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2400.00,2400.00,2300.00,2200.00,2200.00,,,,,,,,,,,,Tax credit for child and dependent care expenses,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3000.00,2200.00,1900.00,1800.00,1700.00,,,,,,,,Tax credit for child and dependent care expenses,,,,,,,,,,,,,,,,,
##,Exclusion of employer-provided child care (),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,400.00,500.00,500.00,500.00,,,,,,,,,,,,,Exclusion of employer-provided child care (),,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,500.00,600.00,600.00,600.00,700.00,,,,,,,,,,,,Exclusion of employer-provided child care ,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1000.00,1100.00,1100.00,1200.00,1300.00,,,,,,,,Exclusion of employer-provided child care,,,,,,,,,,,,,,,,,
##,Exclusion of certain foster care payments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,500.00,500.00,500.00,600.00,600.00,,,,,,,,,,,,,Exclusion of certain foster care payments,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,500.00,500.00,500.00,600.00,600.00,,,,,,,,,,,,Exclusion of certain foster care payments,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,600.00,600.00,600.00,700.00,700.00,,,,,,,,Exclusion of certain foster care payments,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,600.00,600.00,700.00,700.00,800.00,,,,,,,Exclusion of certain foster care payments,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,600.00,700.00,700.00,800.00,800.00,,,,,,Exclusion of certain foster care payments,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,700.00,700.00,800.00,800.00,900.00,,,,,Exclusion of certain foster care payments,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,700.00,700.00,800.00,800.00,900.00,,,,,Exclusion of certain foster care payments,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,700.00,800.00,800.00,900.00,900.00,,,,Exclusion of certain foster care payments,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,400.00,400.00,400.00,400.00,,,Exclusion of certain foster care payments,,,,,,,,,,,,,,,,,
##,Adoption credit and employee adoption benefits exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,300.00,200.00,100.00,100.00,,,,,,,,,,,,,Adoption credit and employee adoption benefits exclusion,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,100.00,<50,<50,<50,,,,,,,,,,,,Adoption credit and employee adoption benefits exclusion,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,200.00,200.00,200.00,200.00,200.00,,,,,,,,Adoption credit and employee adoption benefits exclusion,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,500.00,500.00,500.00,500.00,,,,,,,Adoption credit and employee adoption benefits exclusion,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,700.00,700.00,700.00,800.00,200.00,,,,,,Adoption credit and employee adoption benefits exclusion,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,400.00,400.00,100.00,<50,,,,,Adoption credit and employee adoption benefits exclusion,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,400.00,400.00,100.00,<50,,,,,Adoption credit and employee adoption benefits exclusion,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,400.00,400.00,100.00,<50,<50,,,,Adoption credit and employee adoption benefits exclusion,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,500.00,1000.00,<50,<50,<50,,,Adoption credit and employee adoption benefits exclusion,,,,,,,,,,,,,,,,,
##,"Deduction for charitable contributions, other than for education and health",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,1500.00,1600.00,1800.00,1900.00,2100.00,,,,,,,,,,,,,21400.00,23100.00,24800.00,26600.00,28400.00,,,,,,,,,,,,,"Deduction for charitable contributions, other than for education and health",,,,,,,,,,,,,,,,,
##+,,JCT,2003,,1600.00,1700.00,1900.00,2100.00,2200.00,,,,,,,,,,,,,22600.00,23800.00,25000.00,26300.00,27500.00,,,,,,,,,,,,"Deduction for charitable contributions, other than for education and health",,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,1800.00,1900.00,2000.00,2100.00,2100.00,,,,,,,,,,,,,26000.00,29400.00,31900.00,34200.00,37700.00,,,,,,,,"Deduction for charitable contributions, other than for education and health",,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,1700.00,1700.00,1700.00,1800.00,1800.00,,,,,,,,,,,,,29100.00,31900.00,34200.00,36800.00,38400.00,,,,,,,"Deduction for charitable contributions, other than for education and health",,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,1800.00,1900.00,1900.00,1900.00,1900.00,,,,,,,,,,,,,32000.00,33600.00,35300.00,37100.00,39600.00,,,,,,"Deduction for charitable contributions, other than for education and health",,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,2400.00,2500.00,2600.00,2600.00,2700.00,,,,,,,,,,,,,34400.00,35900.00,37700.00,40200.00,43900.00,,,,,"Deduction for charitable contributions, other than for education and health",,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,2400.00,2500.00,2600.00,2600.00,2700.00,,,,,,,,,,,,,34400.00,35900.00,37700.00,40200.00,43900.00,,,,,"Deduction for charitable contributions, other than for education and health",,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,2300.00,2400.00,2500.00,2600.00,2600.00,,,,,,,,,,,,,28000.00,32300.00,35700.00,37100.00,38600.00,,,,"Deduction for charitable contributions, other than for education and health ",,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,1000.00,1000.00,1000.00,1100.00,1100.00,,,,,,,,,,,,,29200.00,34500.00,37800.00,39600.00,41300.00,,,"Deduction for charitable contributions, other than for education and health ",,,,,,,,,,,,,,,,,
##,Tax credit for disabled access expenditures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2002,<50,<50,<50,<50,<50,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,Tax credit for disabled access expenditures,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,<50,<50,<50,<50,<50,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,Tax credit for disabled access expenditures,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,Tax credit for disabled access expenditures,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,Tax credit for disabled access expenditures,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,Tax credit for disabled access expenditures,,,,,,,,,,,,,,,,,
##,Tax credit for employer-provided dependent care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,100.00,100.00,200.00,200.00,200.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,Tax credit for employer-provided dependent care,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,Tax credit for employer-provided dependent care,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,Tax credit for employer-provided dependent care,,,,,,,,,,,,,,,,,
##,Tax credit for child and dependent care and exclusion of employer-provided child care (),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3100.00,2700.00,2700.00,2600.00,2500.00,,,,,,,Tax credit for child and dependent care and exclusion of employer-provided child care (),,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3000.00,2600.00,2600.00,2500.00,2500.00,,,,,,Tax credit for child and dependent care and exclusion of employer-provided child care ,,,,,,,,,,,,,,,,,
##,Nonrefundable tax credit for children under age 17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,27300.00,27100.00,27200.00,14100.00,9400.00,,,,,Nonrefundable tax credit for children under age 17 ,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,27300.00,27100.00,27200.00,14100.00,9400.00,,,,,Nonrefundable tax credit for children under age 17 ,,,,,,,,,,,,,,,,,
##,Credit for child and dependent care and exclusion of employer-provided child care ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3100.00,2600.00,2600.00,2500.00,2400.00,,,,,Credit for child and dependent care and exclusion of employer-provided child care ,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3100.00,2600.00,2600.00,2500.00,2400.00,,,,,Credit for child and dependent care and exclusion of employer-provided child care ,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4300.00,3100.00,2600.00,2500.00,2500.00,,,,Credit for child and dependent care and exclusion of employer-provided child care ,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3100.00,2500.00,2500.00,2500.00,2500.00,,,Credit for child and dependent care and exclusion of employer-provided child care ,,,,,,,,,,,,,,,,,
##,Credit for employer-provided dependent care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,Credit for employer-provided dependent care,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,Credit for employer-provided dependent care,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,Credit for employer-provided dependent care,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,Credit for employer-provided dependent care,,,,,,,,,,,,,,,,,
##,Credit for disabled access expenditures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,Credit for disabled access expenditures,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,Credit for disabled access expenditures,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,,Credit for disabled access expenditures,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,<50,<50,<50,<50,<50,,,,,,,,,,,,,<50,<50,<50,<50,<50,,,Credit for disabled access expenditures,,,,,,,,,,,,,,,,,
##,Credit for children under age 17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,52600.00,54400.00,24600.00,14400.00,14300.00,,,,Credit for children under age 17 ,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,55100.00,24700.00,14200.00,14000.00,13900.00,,,Credit for children under age 17 ,,,,,,,,,,,,,,,,,
