Indent,Category,Source,Report,2000 (Corp),2001 (Corp),2002 (Corp),2003 (Corp),2004 (Corp),2005 (Corp),2006 (Corp),2007 (Corp),2008 (Corp),2009 (Corp),2010 (Corp),2011 (Corp),2012 (Corp),2013 (Corp),2014 (Corp),2015 (Corp),2016 (Corp),2000 (Indv),2001 (Indv),2002 (Indv),2003 (Indv),2004 (Indv),2005 (Indv),2006 (Indv),2007 (Indv),2008 (Indv),2009 (Indv),2010 (Indv),2011 (Indv),2012 (Indv),2013 (Indv),2014 (Indv),2015 (Indv),2016 (Indv),Expenditure Name,Expenditure Footnotes
##+,54,Treasury,2006,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,25150.00,27200.00,28370.00,30450.00,36840.00,26900.00,21630.00,,,,,,,"Capital gains (except agriculture, timber, iron ore, and coal)",,,,,,,,,,,,,,,,,
##+,70,Treasury,2007,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,26170.00,25990.00,26760.00,31280.00,22340.00,17580.00,23410.00,,,,,,"Capital gains (except agriculture, timber, iron ore, and coal)",,,,,,,,,,,,,,,,,
##+,67,Treasury,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,48610.00,51770.00,51960.00,52230.00,55400.00,53870.00,38420.00,,,,,"Capital gains (except agriculture, timber, iron ore, and coal)",,,,,,,,,,,,,,,,,
##+,67,Treasury,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,53230.00,55540.00,55940.00,59170.00,57490.00,41390.00,43240.00,,,,"Capital gains (except agriculture, timber, iron ore, and coal)",,,,,,,,,,,,,,,,,
##+,70,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,52590.00,45360.00,44290.00,41090.00,51120.00,62230.00,72180.00,,"Capital gains (except agriculture, timber, iron ore, and coal)",,,,,,,,,,,,,,,,,
##+,71,Treasury,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,36300.00,37560.00,38490.00,43260.00,46880.00,58110.00,69540.00,"Capital gains (except agriculture, timber, iron ore, and coal)",,,,,,,,,,,,,,,,,
##,Deduction for U.S. production activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Deduction for U.S. production activities.&mdash;The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low (or zero) tax rates to apply to certain types or sources of income. In contrast, the Tax Code allows for a deduction equal to a portion of taxable income attributable to domestic production. </p>"
##+,65,Treasury,2006,,,,,0.00,2560.00,4330.00,7110.00,9130.00,9470.00,12860.00,,,,,,,,,,,0.00,710.00,1090.00,1640.00,2100.00,2200.00,3000.00,,,,,,,Deduction for U.S. production activities,,,,,,,,,,,,,,,,,
##+,80,Treasury,2007,,,,,,4870.00,3980.00,8320.00,9770.00,10630.00,16550.00,16880.00,,,,,,,,,,,1350.00,1170.00,2350.00,2420.00,2480.00,3770.00,5390.00,,,,,,Deduction for US production activities,,,,,,,,,,,,,,,,,
##+,77,Treasury,2008,,,,,,,8180.00,8690.00,11380.00,12000.00,16220.00,19100.00,19770.00,,,,,,,,,,,1770.00,2010.00,2430.00,2500.00,3330.00,4790.00,5590.00,,,,,Deduction for US production activities,,,,,,,,,,,,,,,,,
##+,77,Treasury,2009,,,,,,,,7380.00,10710.00,11690.00,16030.00,19340.00,20310.00,21320.00,,,,,,,,,,,2420.00,3310.00,3640.00,5080.00,6690.00,7400.00,7770.00,,,,Deduction for US production activities,,,,,,,,,,,,,,,,,
##+,80,Treasury,2010,,,,,,,,,8630.00,8760.00,11380.00,13560.00,14380.00,15260.00,16070.00,,,,,,,,,,,2030.00,2060.00,2760.00,3330.00,3530.00,3750.00,3940.00,,,Deduction for U.S. production activities,,,,,,,,,,,,,,,,,
##+,80,Treasury,2011,,,,,,,,,,6930.00,8770.00,10320.00,10910.00,11570.00,12260.00,12950.00,,,,,,,,,,,2090.00,2760.00,3320.00,3510.00,3720.00,3950.00,4170.00,,Deduction for US production activities,,,,,,,,,,,,,,,,,
##+,81,Treasury,2012,,,,,,,,,,,10010.00,10510.00,11140.00,11810.00,12500.00,13170.00,13830.00,,,,,,,,,,,3130.00,3290.00,3490.00,3700.00,3910.00,4120.00,4330.00,Deduction for US production activities,,,,,,,,,,,,,,,,,
##,Special rules for certain film and TV production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Special rules for certain film and TV production.&mdash;The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low (or zero) tax rates to apply to certain types or sources of income. In contrast, under current law taxpayers may deduct up to $15 million per production ($20 million in certain distressed areas) in non-capital expenditures incurred during the year. </p>"
##+,66,Treasury,2006,,,,,0.00,70.00,90.00,70.00,60.00,-30.00,-70.00,,,,,,,,,,,0.00,20.00,20.00,20.00,10.00,-10.00,-20.00,,,,,,,Special rules for certain film and TV production,,,,,,,,,,,,,,,,,
##+,81,Treasury,2007,,,,,,70.00,90.00,70.00,60.00,-30.00,-70.00,-50.00,,,,,,,,,,,20.00,20.00,20.00,10.00,-10.00,-20.00,-10.00,,,,,,Special rules for certain film and TV production,,,,,,,,,,,,,,,,,
##+,78,Treasury,2008,,,,,,,90.00,70.00,60.00,-30.00,-70.00,-50.00,-40.00,,,,,,,,,,,20.00,20.00,10.00,-10.00,-20.00,-10.00,-10.00,,,,,Special rules for certain film and TV production,,,,,,,,,,,,,,,,,
##+,78,Treasury,2009,,,,,,,,70.00,60.00,-30.00,-70.00,-50.00,-40.00,-30.00,,,,,,,,,,,20.00,10.00,-10.00,-20.00,-10.00,-10.00,-10.00,,,,Special rules for certain film and TV production,,,,,,,,,,,,,,,,,
##+,81,Treasury,2010,,,,,,,,,60.00,50.00,-40.00,-80.00,-60.00,-40.00,-30.00,,,,,,,,,,,10.00,10.00,-10.00,-20.00,-20.00,-10.00,-10.00,,,Special rules for certain film and TV production,,,,,,,,,,,,,,,,,
##+,81,Treasury,2011,,,,,,,,,,50.00,40.00,-50.00,-90.00,-70.00,-50.00,-40.00,,,,,,,,,,,10.00,10.00,-10.00,-20.00,-20.00,-10.00,-10.00,,Special rules for certain film and TV production,,,,,,,,,,,,,,,,,
##+,82,Treasury,2012,,,,,,,,,,,40.00,20.00,20.00,10.00,0.00,0.00,0.00,,,,,,,,,,,10.00,10.00,10.00,0.00,0.00,0.00,0.00,Special rules for certain film and TV production,,,,,,,,,,,,,,,,,
##,"Capital gains (except agriculture, timber, and coal) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,70,Treasury,2010,,,,,,,,,,,,,,,,,,,,,,,,,,24240.00,23640.00,28920.00,24840.00,23890.00,27270.00,30480.00,,,"Capital gains (except agriculture, timber, and coal) ",,,,,,,,,,,,,,,,,
##,Treatment of qualified dividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Treatment of qualified dividends.&mdash;For individuals in 2009, tax rates on regular income vary from 10 percent to 35 percent, depending on the taxpayer's income. The baseline tax system generally would tax all income under the regular tax rate schedule. It would not allow preferentially low tax rates to apply to certain types or sources of income. In contrast, current law allows qualified dividends to be taxed at a preferentially low rate that is no higher than 15 percent. </p>"
##+,69,Treasury,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,22425.00,38012.00,26869.00,0.00,0.00,0.00,0.00,,Treatment of qualified dividends,,,,,,,,,,,,,,,,,
##+,70,Treasury,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,31050.00,23600.00,0.00,0.00,0.00,0.00,0.00,Treatment of qualified dividends,,,,,,,,,,,,,,,,,
#,Financial institutions
##,Exemption of credit union income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2001,900.00,1000.00,1000.00,1100.00,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,Exemption of credit union income,,,,,,,,,,,,,,,,,
##+,,JCT,2002,800.00,900.00,900.00,900.00,1000.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,Exemption of credit union income,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,700.00,700.00,800.00,800.00,800.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,Exemption of credit union income,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,1400.00,1400.00,1500.00,1600.00,1600.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,Exemption of credit union income,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,1700.00,1800.00,1900.00,2000.00,2100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Exemption of credit union income,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,1600.00,1700.00,1800.00,1900.00,1900.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Exemption of credit union income,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,1400.00,1500.00,1600.00,1700.00,1800.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Exemption of credit union income,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,1500.00,1600.00,1700.00,1800.00,1800.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Exemption of credit union income,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,400.00,300.00,500.00,500.00,700.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Exemption of credit union income,,,,,,,,,,,,,,,,,
#,Insurance companies
##,Exclusion of investment income on life insurance and annuity contracts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2001,23300.00,24000.00,24800.00,25600.00,,,,,,,,,,,,,,1300.00,1400.00,1400.00,1500.00,,,,,,,,,,,,,,Exclusion of investment income on life insurance and annuity contracts,,,,,,,,,,,,,,,,,
##+,,JCT,2002,1300.00,1300.00,1400.00,1400.00,1500.00,,,,,,,,,,,,,22900.00,23600.00,24300.00,25100.00,25900.00,,,,,,,,,,,,,Exclusion of investment income on life insurance and annuity contracts,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,1300.00,1300.00,1400.00,1400.00,1500.00,,,,,,,,,,,,,23000.00,23600.00,24200.00,24900.00,25500.00,,,,,,,,,,,,Exclusion of investment income on life insurance and annuity contracts,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,2400.00,2500.00,2600.00,2600.00,2700.00,,,,,,,,,,,,,25000.00,25700.00,26400.00,27200.00,27900.00,,,,,,,,Exclusion of investment income on life insurance and annuity contracts,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,2500.00,2500.00,2600.00,2700.00,2700.00,,,,,,,,,,,,,25500.00,26100.00,26800.00,27500.00,28200.00,,,,,,,Exclusion of investment income on life insurance and annuity contracts,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,2500.00,2600.00,2700.00,2700.00,2800.00,,,,,,,,,,,,,26100.00,26800.00,27500.00,28200.00,28900.00,,,,,,Exclusion of investment income on life insurance and annuity contracts,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,2600.00,2700.00,2700.00,2800.00,2900.00,,,,,,,,,,,,,26800.00,27500.00,28200.00,28900.00,29700.00,,,,,Exclusion of investment income on life insurance and annuity contracts,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,2700.00,2700.00,2800.00,2900.00,3000.00,,,,,,,,,,,,,27500.00,28200.00,28900.00,29700.00,30500.00,,,,Exclusion of investment income on life insurance and annuity contracts,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,2500.00,2500.00,2600.00,2600.00,2700.00,,,,,,,,,,,,,25400.00,25700.00,26300.00,27000.00,27700.00,,,Exclusion of investment income on life insurance and annuity contracts,,,,,,,,,,,,,,,,,
##,Small life insurance company taxable income adjustment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2001,100.00,100.00,100.00,100.00,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,Small life insurance company taxable income adjustment,,,,,,,,,,,,,,,,,
##+,,JCT,2002,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,Small life insurance company taxable income adjustment,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,Small life insurance company taxable income adjustment,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,Small life insurance company taxable income adjustment,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Small life insurance company taxable income adjustment,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Small life insurance company taxable income adjustment,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Small life insurance company taxable income adjustment,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Small life insurance company taxable income adjustment,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Small life insurance company taxable income adjustment,,,,,,,,,,,,,,,,,
##,Special treatment of life insurance company reserves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2001,1400.00,1400.00,1500.00,1500.00,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,Special treatment of life insurance company reserves,,,,,,,,,,,,,,,,,
##+,,JCT,2002,1100.00,1200.00,1200.00,1300.00,1300.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,Special treatment of life insurance company reserves,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,1200.00,1200.00,1300.00,1300.00,1400.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,Special treatment of life insurance company reserves,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,1800.00,1900.00,2000.00,2000.00,2100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,Special treatment of life insurance company reserves,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,1900.00,2000.00,2000.00,2100.00,2200.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Special treatment of life insurance company reserves,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,2000.00,2000.00,2100.00,2200.00,2300.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Special treatment of life insurance company reserves,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,2000.00,2100.00,2200.00,2300.00,2400.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Special treatment of life insurance company reserves,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,2100.00,2200.00,2300.00,2400.00,2600.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Special treatment of life insurance company reserves,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,2200.00,2300.00,2400.00,2600.00,2700.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Special treatment of life insurance company reserves,,,,,,,,,,,,,,,,,
##,Deduction of unpaid property loss reserves for property and casualty insurance companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2001,3400.00,3400.00,3500.00,3500.00,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,Deduction of unpaid property loss reserves for property and casualty insurance companies,,,,,,,,,,,,,,,,,
##+,,JCT,2002,2800.00,2900.00,2900.00,3000.00,3100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,Deduction of unpaid property loss reserves for property and casualty insurance companies,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,2900.00,2900.00,3000.00,3000.00,3100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,Deduction of unpaid property loss reserves for property and casualty insurance companies,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,1500.00,1600.00,1600.00,1600.00,1700.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,Deduction of unpaid property loss reserves for property and casualty insurance companies,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,3400.00,3400.00,3500.00,3600.00,3600.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Deduction of unpaid property loss reserves for property and casualty insurance companies,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,3400.00,3500.00,3600.00,3600.00,3700.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Deduction of unpaid property loss reserves for property and casualty insurance companies,,,,,,,,,,,,,,,,,
##,Special deduction for Blue Cross and Blue Shield companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2001,400.00,400.00,400.00,300.00,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,Special deduction for Blue Cross and Blue Shield companies,,,,,,,,,,,,,,,,,
##+,,JCT,2002,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,Special deduction for Blue Cross and Blue Shield companies,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,Special deduction for Blue Cross and Blue Shield companies,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,900.00,900.00,1000.00,1000.00,1000.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,Special deduction for Blue Cross and Blue Shield companies,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,900.00,1000.00,1000.00,1000.00,1000.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,Special deduction for Blue Cross and Blue Shield companies,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,1000.00,1000.00,1000.00,1100.00,1100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Special deduction for Blue Cross and Blue Shield companies,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,1000.00,1000.00,1100.00,1100.00,1100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Special deduction for Blue Cross and Blue Shield companies,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,400.00,400.00,400.00,400.00,500.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Special deduction for Blue Cross and Blue Shield companies,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,400.00,400.00,400.00,400.00,500.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Special deduction for Blue Cross and Blue Shield companies,,,,,,,,,,,,,,,,,
##,Tax-exempt status and election to be taxed only on investment income for certain small property and casualty insurance companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Tax-exempt status and election to be taxed only on investment income for certain small property and casualty insurance companies,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Tax-exempt status and election to be taxed only on investment income for certain small property and casualty insurance companies,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,100.00,100.00,100.00,100.00,100.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Tax-exempt status and election to be taxed only on investment income for certain small property and casualty insurance companies,,,,,,,,,,,,,,,,,
##,Interest rate and discounting period assumptions for reserves of property and casualty insurance companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,600.00,600.00,700.00,700.00,700.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,Interest rate and discounting period assumptions for reserves of property and casualty insurance companies,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,600.00,700.00,700.00,700.00,800.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Interest rate and discounting period assumptions for reserves of property and casualty insurance companies,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,700.00,700.00,700.00,800.00,700.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Interest rate and discounting period assumptions for reserves of property and casualty insurance companies,,,,,,,,,,,,,,,,,
##,15-percent proration for property and casualty insurance companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,300.00,300.00,300.00,400.00,400.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,15-percent proration for property and casualty insurance companies,,,,,,,,,,,,,,,,,
##,Proration for property and casualty insurance companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,300.00,300.00,400.00,400.00,400.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,Proration for property and casualty insurance companies,,,,,,,,,,,,,,,,,
##+,,JCT,2012,,,,,,,,,,,300.00,300.00,400.00,400.00,400.00,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,Proration for property and casualty insurance companies,,,,,,,,,,,,,,,,,
#,Other business and commerce
##,Reduced rates of tax on long-term capital gains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2001,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,32000.00,33800.00,34900.00,36100.00,,,,,,,,,,,,,,Reduced rates of tax on long-term capital gains,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,36000.00,37800.00,38900.00,40100.00,41800.00,,,,,,,,,,,,,Reduced rates of tax on long-term capital gains,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,38700.00,40600.00,41800.00,43100.00,44900.00,,,,,,,,,,,,Reduced rates of tax on long-term capital gains,,,,,,,,,,,,,,,,,
##,Exclusion of capital gains at death,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##+,,JCT,2001,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,20700.00,22200.00,23900.00,25200.00,,,,,,,,,,,,,,Exclusion of capital gains at death,,,,,,,,,,,,,,,,,
##+,,JCT,2002,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,23700.00,25200.00,26900.00,28200.00,32100.00,,,,,,,,,,,,,Exclusion of capital gains at death,,,,,,,,,,,,,,,,,
##+,,JCT,2003,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,26000.00,27600.00,29500.00,30900.00,35100.00,,,,,,,,,,,,Exclusion of capital gains at death,,,,,,,,,,,,,,,,,
##+,,JCT,2007,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,38000.00,40500.00,43100.00,45700.00,48300.00,,,,,,,,Exclusion of capital gains at death,,,,,,,,,,,,,,,,,
##+,,JCT,2008,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,50900.00,51900.00,53200.00,69700.00,64500.00,,,,,,,Exclusion of capital gains at death,,,,,,,,,,,,,,,,,
##+,,JCT,2009,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,51900.00,53700.00,57500.00,60100.00,56700.00,,,,,,Exclusion of capital gains at death,,,,,,,,,,,,,,,,,
##+,,JCT,2010,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,26500.00,28300.00,30400.00,37600.00,45200.00,,,,,Exclusion of capital gains at death,,,,,,,,,,,,,,,,,
##+,,JCT,2011,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,23700.00,25500.00,31500.00,37900.00,40800.00,,,,Exclusion of capital gains at death,,,,,,,,,,,,,,,,,
