"Indent","Category","Source","Report","2000 (Corp)","2001 (Corp)","2002 (Corp)","2003 (Corp)","2004 (Corp)","2005 (Corp)","2006 (Corp)","2007 (Corp)","2008 (Corp)","2009 (Corp)","2010 (Corp)","2011 (Corp)","2012 (Corp)","2013 (Corp)","2014 (Corp)","2015 (Corp)","2016 (Corp)","2000 (Indv)","2001 (Indv)","2002 (Indv)","2003 (Indv)","2004 (Indv)","2005 (Indv)","2006 (Indv)","2007 (Indv)","2008 (Indv)","2009 (Indv)","2010 (Indv)","2011 (Indv)","2012 (Indv)","2013 (Indv)","2014 (Indv)","2015 (Indv)","2016 (Indv)","Expenditure Name","Expenditure Footnotes"
"#","Income recognition rule for gain or loss from section 1256 contracts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>A Section 1256 contract is any regulated futures contract, foreign currency contract, nonequity option, dealer equity option, or dealer securities futures contract that is traded on a qualified board of exchange with a mark-to-market accounting system. The Dodd-Frank Wall Street Reform and Consumer Protection Act (P.L. 111-203) clarified that section 1256 does not apply to certain derivatives contracts (e.g., credit default swaps). Under this mark-to-market rule, the gains and losses must be reported on an annual basis, for tax purposes. </p>

<p>The capital gain or loss of applicable contracts are treated as consisting of 40 percent short-term and 60 percent long-term gain or loss. This is true regardless of how long the contract is held. The 60/40 rule does not apply to hedging transactions or limited partnerships. A hedging transaction is a transaction done by a business in its normal operation with the primary purpose of reducing certain risks.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2010,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,,2200,2100,2400,1800,1900,,,,,"60-40 rule for gain or loss from section 1256 contracts",
"#+",,"JCT",2011,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,800,800,800,800,900,,,,"Income recognition rule for gain or loss from section 1256 contracts",
"#+",,"JCT",2012,,,,,,,,,,,"<50","<50","<50","<50","<50",,,,,,,,,,,,,800,800,800,800,900,,,"Income recognition rule for gain or loss from section 1256 contracts",
"#","Net alternative minimum tax attributable to net operating loss limitation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The provision allows eligible taxpayers to elect to carry back an applicable net operating loss (NOL) for a period of 3, 4, or 5 years, or a loss from operations for 4 or 5 years, to offset taxable income in those preceding taxable years. Eligible taxpayers are all taxpayers except for those who receive federal assistance from the Troubled Asset Relief Program. If the taxpayer makes this election, an alternative minimum tax net operating loss from the election year can be carried back without being subject to limit. Otherwise, alternative minimum tax net operating losses are limited to offset no more than 90 percent of the alternative minimum taxable income (AMTI) for the carryback year.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2010,,,,,,,,,-700,-700,-600,-600,-600,,,,,,,,,,,,,-100,-100,-100,-100,-100,,,,,"Net alternative minimum tax attributable to depreciation adjustment and net operating loss limitation",
"#+",,"JCT",2011,,,,,,,,,,-500,-500,-500,-500,-500,,,,,,,,,,,,,-100,-100,-100,-100,-100,,,,"Net alternative minimum tax attributable to net operating loss limitation",
"#+",,"JCT",2012,,,,,,,,,,,-500,-500,-500,-500,-500,,,,,,,,,,,,,-100,-100,-100,-100,-100,,,"Net alternative minimum tax attributable to net operating loss limitation",
"#","R&E credits in lieu of bonus depreciation (Code section 168(k)(4))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Under section 168(k)(4), any corporation that acquires from April 1, 2008 to December 31, 2008 property eligible for the bonus depreciation deduction may elect to forgo it and instead claim a refundable credit for a portion of any unused General Business Contracts that is due to research tax credits from tax years before 2006. The corporation may also claim a refundable credit for a portion of any unused Alternative Minimum Tax credits from the same tax years in lieu of the additional first-year depreciation deduction.</p>","Description adapted from <a href=""http://frwebgate.access.gpo.gov/cgi-bin/getdoc.cgi?dbname=110_cong_senate_committee_prints&docid=f:45728.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2008, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2011,,,,,,,,,,500,300,">-50",">-50",">-50",,,,,,,,,,,,,0,0,0,0,0,,,,"R&E credits in lieu of bonus depreciation (Code section 168(k)(4))",
"#","Five-year carryback period for small business",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The provision allows eligible small business to carry back unused 2010 tax year general business tax credits five years and apply them against prior tax liabilities. Other businesses, in general, are allowed to carry back unused credits for one year. Eligible small businesses are defined as those sole proprietorships, partnerships and non-publicly traded corporations with $50million or less in average annual gross receipts for the prior three years.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2011,,,,,,,,,,200,">-50",">-50",">-50",">-50",,,,,,,,,,,,,800,-100,-100,-100,-100,,,,"Five-year carryback period for small business",
"#","Inclusion of income arising from business indebtedness discharged by the reacquisition of a debt instrument",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The American Recovery and Reinvestment Act of 2009, Public Law 111-5, added to the Internal Revenue Code (IRC) Section 108(i), “Deferral and ratable inclusion of income arising from business indebtedness discharged by the reacquisition of debt instrument.” Section 108(i) allowed financially troubled companies to defer their taxable cancellation of indebtedness income in certain circumstances.</p> <p>Section 108(i) permits a taxpayer to elect to defer income from cancellation of indebtedness recognized by the taxpayer as a result of a repurchase by the taxpayer or a person who bears a relationship to the taxpayer, of a “debt instrument” that was issued by the taxpayer. Section 108(i) applies only to repurchases of debt that occur after December 31, 2008, and prior to January 1, 2011, and are repurchases for cash. A “debt instrument” is broadly defined to include any bond, debenture, note, certificate or any other instrument or contractual arrangement constituting indebtedness.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2011,,,,,,,,,,11200,21100,6900,500,300,,,,,,,,,,,,,900,1700,600,"<50","<50",,,,"Inclusion of income arising from business indebtedness discharged by the reacquisition of a debt instrument",
"#+",,"JCT",2012,,,,,,,,,,,21100,6900,500,300,"<50",,,,,,,,,,,,,1700,500,"<50","<50","<50",,,"Inclusion of income arising from business indebtedness discharged by the reacquisition of a debt instrument",
"#","15-year recovery period for retail motor fuels outlets",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Taxpayers are allowed to deduct the costs of acquiring depreciable assets (assets that wear out or become obsolete over a period of years) as depreciation deductions. The tax code currently allows new buildings other than rental housing to be written off over 39 years, using a “straight line” method where equal amounts are deducted in each period. There is also a prescribed 40 year write-off period for these buildings under the alternative minimum tax (also based on a straight-line method).</p>

<p>Motorsports complexes (tracks and other land improvements and support facilities) are depreciated over seven years using a double declining balance method (where a rate twice as large as straight line is applied to the undepreciated balance, with a switch to straight line midway through the period). About half the revenue cost is due to the special provisions, primarily the treatment of leasehold improvements. These provisions are included in the “extenders” provisions, which are usually extended each year.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2010,,,,,,,,,100,200,100,100,100,,,,,,,,,,,,,100,200,200,100,100,,,,,"Retail motor fuels outlets",
"#+",,"JCT",2011,,,,,,,,,,200,200,100,100,100,,,,,,,,,,,,,300,200,100,100,100,,,,"Retail motor fuels outlets",
"#+",,"JCT",2012,,,,,,,,,,,200,100,100,100,100,,,,,,,,,,,,,200,100,100,100,200,,,"15-year recovery period for retail motor fuels outlets",
"#","Surtax on unearned income",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>This provision imposes a 3.8-percent unearned income Medicare
contribution tax on the lesser of net investment income or the excess of modified adjusted gross income over the threshold amount of an individual. The threshold amount is $250,000 in the case of a joint return or surviving spouse, $125,000 in the case of a married individual filing a separate return, and $200,000 in any
other case. In the case of an estate or trust, the tax is 3.8 percent of the lesser of undistributed net investment income or the excess of adjusted gross income over the dollar amount at which the highest income tax bracket applicable to an estate or trust begins. As the provision raises revenue, this special rate of tax represents
a negative tax expenditure over the 2010-2014 time period.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2012,,,,,,,,,,,0,0,0,-18300,-26300,,,,,,,,,,,,,0,0,0,0,0,,,"Surtax on unearned income",
"#","5-year carryback of general business credits",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>The provision allows eligible small business to carry back unused 2010 tax year general business tax credits five years and apply them against prior tax liabilities. Other businesses, in general, are allowed to carry back unused credits for one year. Eligible small businesses are defined as those sole proprietorships, partnerships and non-publicly traded corporations with $50million or less in average annual gross receipts for the prior three years.</p>","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2012,,,,,,,,,,,1300,-100,-100,-100,-100,,,,,,,,,,,,,300,">-50",">-50",">-50",">-50",,,"5-year carryback of general business credits",
"#","Investment recovery period for 15-year property: Leasehold improvement property",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Taxpayers are allowed to deduct the costs of acquiring depreciable assets (assets that wear out or become obsolete over a period of years) as depreciation deductions. The tax code currently allows new buildings other than rental housing to be written off over 39 years, using a “straight line” method where equal amounts are deducted in each period. There is also a prescribed 40 year write-off period for these buildings under the alternative minimum tax (also based on a straight-line method).</p>

<p>Improvements required for a new leasehold for a non-residential structure, for certain restaurant improvements and for certain retail improvements made at least three years after original construction may be depreciated over 15 years. This provision applies through 2011.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2010,,,,,,,,,400,1000,1000,600,500,,,,,,,,,,,,,500,1200,1200,700,700,,,,,"Leasehold improvement property",
"#+",,"JCT",2011,,,,,,,,,,2800,1400,300,200,200,,,,,,,,,,,,,3400,1800,300,300,200,,,,"Leasehold improvement property",
"#","Investment recovery period for 15-year property: Restaurant property",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Taxpayers are allowed to deduct the costs of acquiring depreciable assets (assets that wear out or become obsolete over a period of years) as depreciation deductions. The tax code currently allows new buildings other than rental housing to be written off over 39 years, using a “straight line” method where equal amounts are deducted in each period. There is also a prescribed 40 year write-off period for these buildings under the alternative minimum tax (also based on a straight-line method).</p>

<p>Improvements required for a new leasehold for a non-residential structure, for certain restaurant improvements and for certain retail improvements made at least three years after original construction may be depreciated over 15 years. This provision applies through 2011.</p>
","Description adapted from <a href=""http://www.gpo.gov/fdsys/pkg/CPRT-111SPRT62799/pdf/CPRT-111SPRT62799.pdf""><em>Tax Expenditures: Compendium of Background Materials on Individual Provisions</em></a>, Congressional Research Service, December 2010, Washington, DC: U.S. Government Printing Office."
"#+",,"JCT",2010,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,,100,100,100,100,100,,,,,"Restaurant property",
"#+",,"JCT",2011,,,,,,,,,,100,100,100,100,100,,,,,,,,,,,,,100,100,100,100,100,,,,"Restaurant property",
