Last_Report_Year,TRS_ID,System_Name,City,State,UZA_Name,UZA,UZA_Area_SQ_Miles,UZA_Population,Mode,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2008,5161,Ozaukee County Transit Services,Port Washington,WI,"Milwaukee, WI",32,487,"1,308,913",MB,,,,,,,,,,"$2,503","$1,151,646",$0,$0,$0,$0,"$76,139",$0
2008,5163,Licking County Transit Board,Newark,OH,"Newark, OH",339,35,"70,001",DR,,,,,,,,,,,,,,"$800,549","$388,819","$46,510","$89,377"
2008,5163,Licking County Transit Board,Newark,OH,"Newark, OH",339,35,"70,001",MB,,,,,,,,,,,,,,$0,,,
2008,5164,Sandusky Transit System,Sandusky,OH,"Sandusky, OH",446,29,"50,693",DR,,,,,,,,,,,,"$11,974",$0,$0,$0,$0,$0
2008,5165,Greene County Transit Board,Xenia,OH,"Dayton, OH",52,324,"703,444",DR,,,,,,,,,,,$0,"$309,407","$670,457","$16,868","$435,173","$525,149","$971,599"
2008,5166,Clermont Transportation Connection,Batavia,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",DR,,,,,,,,,,,"$260,850","$175,353",$0,"$171,873","$175,153","$460,020","$275,003"
2008,5166,Clermont Transportation Connection,Batavia,OH,"Cincinnati, OH-KY-IN",26,672,"1,503,262",MB,,,,,,,,,,,,,,$0,$0,"$15,330","$544,131"
2008,5167,"South Lake County Community Services, Inc.",Crown Point,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,,,,,,,,,,,,,,,$0,$0,$1
2008,5168,Clinton Area Transit System,St. Johns,MI,"Lansing, MI",104,137,"300,032",DR,,,,,,,,,,,"$132,375",$0,"$51,255","$78,420","$50,355","$936,194","$65,419"
2008,5169,Miami County Public Transit,Troy,OH,"Dayton, OH",52,324,"703,444",DR,,,,,,,,,,,$0,,"$38,234","$119,442","$89,154","$174,384","$127,574"
2008,5171,Fond du Lac Area Transit,Fond du Lac,WI,"Fond du Lac, WI",452,20,"50,058",DR,,,,,,,,,,,,,"$47,222",$0,"$51,880",$0,$0
2008,5171,Fond du Lac Area Transit,Fond du Lac,WI,"Fond du Lac, WI",452,20,"50,058",MB,,,,,,,,,,,,,$0,"$5,150",$0,$0,$0
2006,5172,Eaton County Transportation Authority,Charlotte,MI,"Lansing, MI",104,137,"300,032",DR,,,,,,,,,,,,,,$0,,,
2008,5174,City of Danville/Danville Mass Transit,Danville,IL,"Danville, IL",426,31,"53,223",DR,,,,,,,,,,,,,,$0,$0,$0,$0
2008,5174,City of Danville/Danville Mass Transit,Danville,IL,"Danville, IL",426,31,"53,223",MB,,,,,,,,,,,,,,"$56,205","$58,184",$0,"$891,480"
2008,5175,Niles Trumbull Transit,Niles,OH,"Youngstown, OH-PA",80,228,"417,437",DR,,,,,,,,,,,,,,,,,$0
2008,5176,City of DeKalb,DeKalb,IL,"DeKalb, IL",409,18,"55,805",DR,,,,,,,,,,,,,,,"$12,920","$68,611","$109,695"
2008,5179,"Porter County Agency and Community Services, Inc.",Valparaiso,IN,"Chicago, IL-IN",3,"2,123","8,307,904",DR,,,,,,,,,,,,,,,,"$11,234",$0
2008,5180,Livingston Essential Transportation Service,Howell,MI,"South Lyon-Howell-Brighton, MI",249,95,"106,139",DR,,,,,,,,,,,,,,,,"$766,341","$3,454"
2008,5181,City of Grand Haven Harbor Transit,Grand Haven,MI,"Muskegon, MI",185,100,"154,729",DR,,,,,,,,,,,,,,,,$0,"$23,628"
2008,5182,"Pace-Suburban Bus Division, ADA Paratransit Services",Arlington Heights,IL,"Chicago, IL-IN",3,"2,123","8,307,904",DR,,,,,,,,,,,,,,,,$0,$0
2008,5184,Macatawa Area Express Transportation Authority,Holland,MI,"Holland, MI",278,48,"91,921",DR,,,,,,,,,,,,,,,,,"$242,919"
2008,5184,Macatawa Area Express Transportation Authority,Holland,MI,"Holland, MI",278,48,"91,921",MB,,,,,,,,,,,,,,,,,"$156,618"
2008,6001,Amarillo City Transit,Amarillo,TX,"Amarillo, TX",167,74,"179,312",DR,"$7,083","$44,176","$13,244","$165,064",,,,,,,"$1,786,139","$99,919","$12,340","$196,650",$0,$0,$0
2008,6001,Amarillo City Transit,Amarillo,TX,"Amarillo, TX",167,74,"179,312",MB,"$40,140","$38,797","$64,665","$1,120,175","$28,098","$314,650","$433,969","$69,868","$2,555,092","$212,618",$0,"$156,721","$126,601","$22,680","$252,702","$4,495","$31,805"
2008,6006,Mass Transit Department - City of El Paso,El Paso,TX,"El Paso, TX-NM",54,219,"674,801",DR,,,"$1,518,332","$1,622,610",,"$1,680,991","$3,800,175",,,,"$7,896,574","$518,512","$25,230","$30,306",$0,"$252,194","$1,465,530"
2008,6006,Mass Transit Department - City of El Paso,El Paso,TX,"El Paso, TX-NM",54,219,"674,801",MB,"$7,102,236","$3,005,234","$6,776,398","$11,073,955","$5,399,873","$6,504,637","$1,577,339","$1,365,343","$8,823,663","$9,771,485","$3,997,848","$7,747,745","$4,008,108","$12,850,011","$6,446,456","$16,212,249","$11,868,256"
2008,6007,Fort Worth Transportation Authority,Fort Worth,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659",CR,,,,"$3,222,944","$605,353","$3,081,956","$15,830,199","$20,720,458","$48,899,875","$58,938,422","$38,452,416","$6,379,836","$3,685,608","$3,075,194","$8,012,062","$17,976,161","$15,162,248"
2008,6007,Fort Worth Transportation Authority,Fort Worth,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659",DR,,,"$1,489,484",,,,,,,,"$642,771","$4,111,886","$2,131,563","$236,572","$140,456","$82,656","$380,879"
2008,6007,Fort Worth Transportation Authority,Fort Worth,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659",MB,"$2,028,218","$1,459,563","$5,034,054","$4,644,636","$14,853,199","$10,419,802","$4,082,599","$3,122,734","$2,411,311","$9,640,253","$25,486,129","$664,065","$4,473,562","$1,487,122","$8,133,230","$4,321,506","$8,488,361"
2008,6007,Fort Worth Transportation Authority,Fort Worth,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659",VP,,,,,,,,,,,$0,"$64,238","$97,265",$0,"$7,670",$0,$0
2008,6008,"Metropolitan Transit Authority of Harris County, Texas",Houston,TX,"Houston, TX",10,"1,295","3,822,509",CR,,"$1,409,981","$701,880",,,,,,,,,,,,"$176,866","$181,069","$4,055,952"
2008,6008,"Metropolitan Transit Authority of Harris County, Texas",Houston,TX,"Houston, TX",10,"1,295","3,822,509",DR,,"$2,111,723","$411,811","$423,472","$4,761,070","$11,652","$17,451","$154,534","$6,145,349","$165,543","$1,791,030","$897,195","$163,600","$9,303,386","$248,726","$320,983","$591,046"
2008,6008,"Metropolitan Transit Authority of Harris County, Texas",Houston,TX,"Houston, TX",10,"1,295","3,822,509",LR,,,,,,,,,"$13,435,883","$81,607,745","$68,073,641","$120,653,012","$81,744,492","$33,303,130","$12,324,439","$129,200,006","$159,163,114"
2008,6008,"Metropolitan Transit Authority of Harris County, Texas",Houston,TX,"Houston, TX",10,"1,295","3,822,509",MB,"$71,447,403","$185,750,652","$109,522,048","$115,397,347","$128,103,018","$141,985,163","$143,820,214","$177,723,256","$159,420,970","$211,368,322","$160,803,334","$170,972,872","$151,195,810","$143,086,679","$134,737,618","$126,583,966","$113,598,673"
2008,6008,"Metropolitan Transit Authority of Harris County, Texas",Houston,TX,"Houston, TX",10,"1,295","3,822,509",VP,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,6009,"Laredo Transit Management, Inc.",Laredo,TX,"Laredo, TX",172,43,"175,586",DR,"$54,135",,,,,,,,,,"$1,019,052",$0,$0,$0,"$152,490",$0,$0
2008,6009,"Laredo Transit Management, Inc.",Laredo,TX,"Laredo, TX",172,43,"175,586",MB,"$1,274,735","$940,492","$3,159,368","$6,093,500","$6,673,083","$7,958,714","$362,656","$3,587,681","$121,749","$1,367,824","$334,382","$1,543,068","$1,241,584","$514,726","$3,766,826","$211,235","$314,399"
2008,6010,"City Transit Management Company, Inc.",Lubbock,TX,"Lubbock, TX",149,75,"202,225",DR,"$239,409","$52,934","$69,880",,,,"$739,669","$426,074","$319,752","$3,662","$687,317","$31,029",$612,"$40,800","$1,836,397",$0,"$29,763"
2008,6010,"City Transit Management Company, Inc.",Lubbock,TX,"Lubbock, TX",149,75,"202,225",MB,"$723,686","$390,005",,"$240,344","$3,136,506","$8,194,916","$319,378","$386,881","$3,215,244","$1,582,655","$343,636","$190,464","$1,681,308","$3,235,058","$2,643,828","$345,817","$217,308"
2008,6011,VIA Metropolitan Transit,San Antonio,TX,"San Antonio, TX",30,408,"1,327,554",DR,$34,,"$155,699","$598,100","$420,300","$898,120","$21,869","$35,594","$697,187","$1,778,591","$911,534","$332,914","$23,270","$54,259","$1,364,997","$1,686,243","$74,900"
2008,6011,VIA Metropolitan Transit,San Antonio,TX,"San Antonio, TX",30,408,"1,327,554",MB,"$3,178,725","$8,779,558","$2,929,689","$5,374,114","$2,562,560","$6,101,471","$5,112,820","$31,447,403","$13,876,546","$56,913,300","$5,234,345","$25,859,976","$6,825,288","$12,582,610","$22,896,620","$13,331,339","$26,537,534"
2008,6011,VIA Metropolitan Transit,San Antonio,TX,"San Antonio, TX",30,408,"1,327,554",VP,,,,,,,,,,,,,,,$0,$0,$0
2008,6012,"Waco Transit System, Inc.",Waco,TX,"Waco, TX",190,70,"153,198",DR,,"$128,248","$2,937",,"$97,219",,,"$154,219","$115,108",,$0,$0,"$496,569","$906,896","$239,265",$0,"$60,990"
2008,6012,"Waco Transit System, Inc.",Waco,TX,"Waco, TX",190,70,"153,198",MB,"$2,104,116","$564,628","$66,210",,"$208,215","$333,292","$139,350","$1,609,034","$923,050","$87,024","$270,000","$446,205","$2,010,783","$2,959,111","$347,790","$53,672","$2,598,248"
2008,6013,Port Arthur Transit,Port Arthur,TX,"Port Arthur, TX",230,46,"114,656",DR,,,,,,,,,,,"$254,920","$244,328",$0,$0,"$97,672",$0,$0
2008,6013,Port Arthur Transit,Port Arthur,TX,"Port Arthur, TX",230,46,"114,656",MB,"$990,610","$48,330","$23,025","$152,635","$51,345","$477,285","$3,129","$110,169","$121,419","$98,342","$116,198",$0,"$96,260","$79,313","$3,059,079","$225,236","$72,224"
2008,6014,City of Brownsville - Brownsville Urban System,Brownsville,TX,"Brownsville, TX",178,57,"165,776",DR,,,,,,,"$506,539",,,"$116,615","$13,543","$34,200","$68,334","$352,171",$0,$0,"$257,640"
2008,6014,City of Brownsville - Brownsville Urban System,Brownsville,TX,"Brownsville, TX",178,57,"165,776",MB,"$677,841","$119,957","$406,278","$257,541","$507,697","$157,893","$320,240","$1,845,209",,"$2,846,392","$86,320","$312,905","$1,031,075","$1,621,012","$665,332","$5,625,027","$3,107,553"
2008,6015,Island Transit,Galveston,TX,"Galveston, TX",413,12,"54,770",DR,,,,,,,,,,"$13,993","$82,487","$82,487",$0,$0,$0,"$107,257",$0
2008,6015,Island Transit,Galveston,TX,"Galveston, TX",413,12,"54,770",LR,"$122,308","$145,658",,,,,,,,"$26,744","$662,376","$552,435",$0,"$758,438","$238,250","$109,930",$0
2008,6015,Island Transit,Galveston,TX,"Galveston, TX",413,12,"54,770",MB,"$515,731","$134,090",,"$52,000",,,,,,"$432,487","$1,822,721","$1,822,721",$0,"$1,492,525","$745,091","$750,746",$0
2008,6016,Beaumont Municipal Transit System,Beaumont,TX,"Beaumont, TX",201,81,"139,304",DR,,,,,,,,,,,$0,"$1,001,818",$0,$0,$0,$0,$0
2008,6016,Beaumont Municipal Transit System,Beaumont,TX,"Beaumont, TX",201,81,"139,304",MB,"$15,018","$19,213",,"$773,169","$39,354","$40,694","$218,253","$32,060","$669,524","$35,167","$671,481",$0,"$309,196",$0,$0,"$1,363,535","$1,014,778"
2008,6017,Central Oklahoma Transportation and Parking Authority,Oklahoma City,OK,"Oklahoma City, OK",49,322,"747,003",DR,,"$205,625","$181,420","$55,169",,"$73,650",,,,,$0,$0,"$561,594","$440,765","$266,812",$0,"$83,691"
2008,6017,Central Oklahoma Transportation and Parking Authority,Oklahoma City,OK,"Oklahoma City, OK",49,322,"747,003",FB,,,,,,,,,,,,,,,,"$1,034,903",
2008,6017,Central Oklahoma Transportation and Parking Authority,Oklahoma City,OK,"Oklahoma City, OK",49,322,"747,003",MB,"$62,571","$1,258,170","$368,549","$208,885","$563,748","$4,952,458","$3,256,099","$5,765,277","$721,617","$6,141,592","$3,588,269","$1,658,680","$9,346,946","$428,778","$2,739,052","$302,496","$524,381"
2008,6017,Central Oklahoma Transportation and Parking Authority,Oklahoma City,OK,"Oklahoma City, OK",49,322,"747,003",OR,,"$221,033",,,,,,,,,,,,,,,
2008,6018,Metropolitan Tulsa Transit Authority,Tulsa,OK,"Tulsa, OK",63,261,"558,329",DR,"$230,544",,,,,,,,,,"$301,909","$271,222","$204,162","$1,771,982","$85,931",$0,$0
2008,6018,Metropolitan Tulsa Transit Authority,Tulsa,OK,"Tulsa, OK",63,261,"558,329",MB,"$2,276,727","$1,352,338","$694,921","$1,110,464","$2,042,627","$3,716,806","$6,315,733","$5,156,705","$2,287,790","$6,312,077","$1,298,835","$210,866","$2,580,943","$5,302,320","$2,644,273","$916,519","$3,120,187"
2008,6019,ABQ Ride,Albuquerque,NM,"Albuquerque, NM",57,224,"598,191",DR,,,,,,,,,,,$0,$0,"$1,024,335",$0,$0,$0,"$2,238,750"
2008,6019,ABQ Ride,Albuquerque,NM,"Albuquerque, NM",57,224,"598,191",MB,,"$416,453","$36,044","$221,810","$1,915,663","$12,934,185","$1,994,551","$2,681,962","$7,584,390","$8,813,377","$9,521,597","$10,891,923","$11,264,202","$19,506,152","$15,211,398","$8,915,349","$14,051,577"
2008,6020,Crescent City Connection Division - Louisiana Department of Transportation,New Orleans,LA,"New Orleans, LA",37,198,"1,009,283",FB,"$453,224","$345,159","$1,565,921","$400,844",,,,,"$1,801,305","$3,516,132",$0,$0,"$1,548,413","$1,009,054","$1,426,632","$2,556,228","$1,239,280"
1998,6021,"Louisiana Transit Company, Inc. ",Harahan,LA,"New Orleans, LA",33,270,"1,040,226",MB,"$27,710","$223,042","$82,145","$102,082","$113,166","$3,125,191","$4,168,464",,,,,,,,,,
2008,6022,Capital Area Transit System,Baton Rouge,LA,"Baton Rouge, LA",72,281,"479,019",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,"$220,591"
2008,6022,Capital Area Transit System,Baton Rouge,LA,"Baton Rouge, LA",72,281,"479,019",MB,,"$230,520","$215,679","$973,353","$4,597,695","$5,935,317","$2,296,705","$1,167,717","$238,516","$1,151,500","$648,061","$1,211,460","$955,378","$1,443,292","$8,037,332","$1,018,499","$816,512"
2008,6023,Lake Charles Transit System,Lake Charles,LA,"Lake Charles, LA",204,92,"132,977",MB,"$902,597","$110,000","$35,326",,,,,,,,,,,,,,
2008,6024,Shreveport Area Transit System,Shreveport,LA,"Shreveport, LA",115,155,"275,213",DR,"$56,026","$57,986","$58,456","$64,042","$119,952",,,,"$180,904",,$0,$0,$0,$0,$0,$0,$0
2008,6024,Shreveport Area Transit System,Shreveport,LA,"Shreveport, LA",115,155,"275,213",MB,"$1,404,906","$708,797","$681,339","$937,605","$3,804,515","$1,482,489","$1,555,655","$2,227,272","$2,595,576","$451,053","$320,498","$4,023,935","$304,036","$2,438,341","$292,012","$1,478,380","$960,015"
2008,6025,City of Alexandria,Alexandria,LA,"Alexandria, LA",314,58,"78,504",DR,,,,,,,,,,"$2,511","$5,788","$124,500","$65,090",$653,"$18,525",$0,"$197,996"
2008,6025,City of Alexandria,Alexandria,LA,"Alexandria, LA",314,58,"78,504",MB,"$110,829","$29,217","$42,420","$755,822","$119,604","$212,920","$171,730","$39,927","$111,122","$149,178","$82,772","$1,577,833","$179,289","$2,612","$133,144","$1,176,696","$147,290"
2008,6026,City of Monroe Transit System,Monroe,LA,"Monroe, LA",232,78,"113,818",DR,,,"$34,472",,,,,,,,$0,"$1,562,339","$44,868","$42,630",$0,"$66,457","$1,133,581"
2008,6026,City of Monroe Transit System,Monroe,LA,"Monroe, LA",232,78,"113,818",MB,"$210,910","$64,799","$73,889","$25,712","$286,000","$300,000","$1,005,807","$216,000","$331,840","$304,907",$0,"$116,772","$154,918","$47,501","$1,252,632","$69,987",$0
1998,6029,Westside Transit Lines ,Gretna,LA,"New Orleans, LA",33,270,"1,040,226",MB,"$113,820","$345,331","$294,016","$213,187","$234,935","$3,250,000","$3,540,803",,,,,,,,,,
2008,6032,New Orleans Regional Transit Authority,New Orleans,LA,"New Orleans, LA",37,198,"1,009,283",DR,,,,,"$1,069,367",,,,,,"$1,158,673","$2,380,757","$4,973,823",,"$647,732",$0,$0
2008,6032,New Orleans Regional Transit Authority,New Orleans,LA,"New Orleans, LA",37,198,"1,009,283",LR,,"$4,185,258","$3,618,390","$1,380,614","$4,198,628","$9,657,451",,,,,"$34,281,012","$48,468,342","$21,606,137",,"$6,060,110",$0,"$17,536,895"
2008,6032,New Orleans Regional Transit Authority,New Orleans,LA,"New Orleans, LA",37,198,"1,009,283",MB,"$26,143,031","$6,342,346","$23,704,483","$15,827,646","$11,357,595","$25,692,508","$12,173,765","$9,718,255","$7,463,306","$18,386,347","$1,607,574","$575,543","$899,469",,"$349,809","$9,700,592","$19,392,225"
2008,6033,Central Arkansas Transit Authority,North Little Rock,AR,"Little Rock, AR",88,206,"360,331",DR,"$817,283","$330,456","$266,543",$320,"$128,489","$116,427",,,,,"$111,433","$148,080","$256,823","$164,057","$98,985","$583,853","$197,178"
2008,6033,Central Arkansas Transit Authority,North Little Rock,AR,"Little Rock, AR",88,206,"360,331",LR,,,,,,,,"$296,199","$353,583","$272,905","$646,450","$9,200,390","$9,926,554","$819,033","$7,273,108","$1,755,634","$86,683"
2008,6033,Central Arkansas Transit Authority,North Little Rock,AR,"Little Rock, AR",88,206,"360,331",MB,,,,"$414,272","$4,976,689","$1,033,440","$2,426,252","$1,880,829","$4,957,227","$4,048,325","$629,213","$3,601,377","$2,697,624","$748,858","$630,024","$2,617,664","$4,027,978"
2008,6034,Pine Bluff Transit,Pine Bluff,AR,"Pine Bluff, AR",387,35,"58,584",MB,"$56,385","$12,530","$183,515",,,,"$230,418",,,,,,,,,,
2008,6035,Wichita Falls Transit System,Wichita Falls,TX,"Wichita Falls, TX",258,52,"99,396",MB,"$262,077","$42,698","$11,081",,,,,,,,,,,,,,
2006,6037,City of San Angelo,San Angelo,TX,"San Angelo, TX",293,46,"87,969",DR,"$9,990","$172,403","$1,142","$1,146","$132,379","$125,540",,,"$196,782",,"$130,978","$70,584","$64,363","$64,109",$0,,
2006,6037,City of San Angelo,San Angelo,TX,"San Angelo, TX",293,46,"87,969",MB,"$535,387","$110,779","$546,141","$382,988","$161,014","$47,542","$503,890",,"$61,190",,"$453,648",$0,"$245,726","$24,733","$235,999",,
2008,6038,Lafayette Transit System,Lafayette,LA,"Lafayette, LA",170,125,"178,079",DR,,,,,,,,,,,$0,$0,$0,$0,$0,$0,$0
2008,6038,Lafayette Transit System,Lafayette,LA,"Lafayette, LA",170,125,"178,079",MB,"$1,166,604","$13,565","$26,110","$247,840","$35,353","$169,658","$40,297","$1,798","$500,741","$988,900","$1,574,307","$4,520,347","$2,216,522","$1,229,303","$95,195","$517,497","$87,473"
2008,6040,Abilene Transit System,Abilene,TX,"Abilene, TX",245,48,"107,041",DR,"$167,126","$11,414","$1,596","$7,607",,$139,"$726,758","$179,300",,,"$24,533","$76,376","$21,733","$328,567","$867,980","$166,345","$632,502"
2008,6040,Abilene Transit System,Abilene,TX,"Abilene, TX",245,48,"107,041",MB,"$2,281,880","$30,859","$31,175","$35,246","$597,965","$82,962","$593,267","$127,076","$1,079,245","$306,147","$261,409","$6,331","$430,545","$65,436","$1,525,820","$1,270,073","$535,306"
2008,6041,Handitran Special Transit Division - City of Arlington,Arlington,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659",DR,"$402,444","$687,143","$1,767","$454,831","$432,234","$128,909","$483,509",,"$426,288","-$19,403","$143,581","$564,067","$69,441","$514,670",$0,"$52,361","$1,064,243"
2008,6041,Handitran Special Transit Division - City of Arlington,Arlington,TX,"Dallas-Fort Worth-Arlington, TX",6,"1,407","4,145,659",MB,,,,,,,,"-$6,662",,,,,,,,,
1995,6045,City of Santa Fe - Social Services Transportation Program,Santa Fe,NM,"Santa Fe, NM",323,41,"63,023",DR,"$78,000","$91,164",,,,,,,,,,,,,,,
2008,6048,Capital Metropolitan Transportation Authority,Austin,TX,"Austin, TX",40,318,"901,920",CR,,,,,,,,,,,,,,"$3,770,290","$14,014,105","$31,630,855","$40,694,335"
2008,6048,Capital Metropolitan Transportation Authority,Austin,TX,"Austin, TX",40,318,"901,920",DR,,"$1,597,438","$666,532","$546,929",,"$2,604,063","$10,578,061","$5,389,922","$5,488,635","$845,629",$0,"$1,405,506","$11,998,357","$4,759,487",$0,"$9,715","$97,582"
2008,6048,Capital Metropolitan Transportation Authority,Austin,TX,"Austin, TX",40,318,"901,920",LR,,"$164,082","$11,784",,,,,,,,,,,,,,
2008,6048,Capital Metropolitan Transportation Authority,Austin,TX,"Austin, TX",40,318,"901,920",MB,"$2,114,184","$9,643,300","$4,991,981","$3,426,070",,"$8,246,198","$30,920,807","$17,555,684","$30,922,106","$34,216,995","$27,831,760","$30,359,324","$20,215,806","$41,354,196","$28,431,698","$15,012,382","$21,836,891"
2008,6048,Capital Metropolitan Transportation Authority,Austin,TX,"Austin, TX",40,318,"901,920",VP,,,,,,,,,,,$0,"$1,269,805","$1,005,382","$1,002,248","$731,624","$148,432","$33,700"
2008,6049,Las Cruces Area Transit,Las Cruces,NM,"Las Cruces, NM",253,64,"104,186",DR,"$48,083","$1,483",,,,,"$49,887","$153,099","$109,704",,$0,$0,"$278,700",$0,"$245,970",$0,"$128,578"
2008,6049,Las Cruces Area Transit,Las Cruces,NM,"Las Cruces, NM",253,64,"104,186",MB,"$30,448","$52,417","$21,601","$110,317","$625,103","$36,269","$12,904","$9,141","$789,396",,"$28,773",$0,"$1,332","$2,307,255","$171,632",$0,$0
2008,6051,Corpus Christi Regional Transportation Authority,Corpus Christi,TX,"Corpus Christi, TX",107,110,"293,925",DR,"$668,028","$248,511",,"$1,234,051",,,,,,,$0,"$1,040,866","$1,665,401","$125,998",$143,"$1,850,105","$7,467,311"
2008,6051,Corpus Christi Regional Transportation Authority,Corpus Christi,TX,"Corpus Christi, TX",107,110,"293,925",FB,,,,,,,,,,,$0,"$56,323",$728,"$4,891",$0,,$0
2008,6051,Corpus Christi Regional Transportation Authority,Corpus Christi,TX,"Corpus Christi, TX",107,110,"293,925",MB,"$2,450,727","$2,705,310","$2,212,750","$5,814,970","$5,672,227","$2,466,998","$2,542,030","$3,017,971","$4,971,359","$3,206,976","$6,726,084","$5,763,041","$6,814,585","$609,538","$1,514,389","$1,444,142",$0
2008,6051,Corpus Christi Regional Transportation Authority,Corpus Christi,TX,"Corpus Christi, TX",107,110,"293,925",VP,,,,,,,,,,,,,,,$0,$0,$0
2006,6053,Texoma Council of Governments Transportation Department,Sherman,TX,"Sherman, TX",407,32,"56,168",DR,"$78,549","$264,111","$30,572",,"$50,863","$398,455","$11,160","$97,584","$153,818","$72,766","$145,590","$23,594","$97,761",$0,$0,,
