Last_Report_Year,TRS_ID,System_Name,City,State,UZA_NAME,UZA,UZA_Area_SQ_Miles,UZA_Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007
2007,9137,Surprise Dial-A-Ride Transit System,Surprise,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",$0,$0,$0,$0,$0,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,9140,Peoria Transit,Peoria,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049","$4,868",$0,"$4,881","$7,002","$5,513","$6,590","$15,844","$13,481","$10,116","$21,727","$23,821","$36,092","$8,938","$12,145","$19,073","$23,141","$137,134"
2007,9142,"University of California, Davis",Davis,CA,"Davis, CA",356,14,"66,022",,"$6,142","$19,178","$5,787","$14,927","$105,182","$138,891","$133,211","$90,590","$147,073","$93,055","$99,371","$126,181","$141,256","$114,595","$119,742","$74,827"
1993,9143,City of Merced Transit System ,Merced,CA,"Merced, CA",318,20,"64,742","$18,827","$69,064","$59,695",,,,,,,,,,,,,,
2007,9144,Livermore / Amador Valley Transit Authority,Livermore,CA,"Concord, CA",65,176,"552,624","$151,534","$64,174","$38,725","$40,925","$64,368","$75,715","$409,678","$100,455","$161,189","$250,456","$357,007","$263,333","$222,530","$176,550","$200,891","$288,450","$399,808"
1993,9145,"Aloha-State Tour & Transportation Co., Ltd. dba The Handi-Van",Honolulu,HI,"Honolulu, HI",46,139,"632,603",$93,"$4,874,898","$1,099,214",,,,,,,,,,,,,,
2007,9146,Foothill Transit,West Covina,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",,"$724,887","$967,255","$1,967,652","$1,423,623","$1,204,123","$1,107,798","$1,972,003","$2,576,311","$2,283,209","$2,433,821","$2,101,467","$2,398,349","$1,625,436","$2,083,809","$2,076,151","$2,339,119"
2007,9147,City of Los Angeles Department of Transportation,Los Angeles,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",,,$0,$0,$0,$0,$0,$0,"$1,750,630",$0,$0,"$2,242,216","$2,428,763","$3,018,674","$2,391,811","$2,270,524","$2,403,989"
2007,9148,Victor Valley Transit Authority,Hesperia,CA,"Victorville-Hesperia-Apple Valley, CA",150,124,"200,436",,,$0,"$249,364","$305,167","$40,380","$44,432","$47,894","$27,743","$44,598","$54,952","$46,953","$22,958","$28,154","$76,243","$54,469","$139,683"
2007,9149,City of Lompoc - Lompoc Transit,Lompoc,CA,"Lompoc, CA",410,60,"55,667",,,"$12,714","$24,488",,,,"$5,991","$4,117","$8,340","$13,455","$6,821","$13,011","$7,757","$16,196","$12,400","$2,024"
2007,9150,City of Alameda Ferry Services,Alameda,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",,"$12,260",$0,"$940,513","$1,233,548",$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,9151,Southern California Regional Rail Authority,Los Angeles,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",,,"$578,000","$963,000","$1,985,680","$2,424,000","$4,267,462","$4,632,826","$10,746,890","$10,056,213","$13,674,107","$22,529,818","$14,063,427","$12,582,038","$13,612,854","$16,609,718","$14,835,493"
2000,9152,ATC/VanCom ,North Las Vegas,NV,"Las Vegas, NV",45,231,"697,348",,,"$18,092,825","$21,675,264","$24,677,161",$0,"$695,061","$31,186,552","$35,977,739","$761,621",,,,,,,
1997,9153,"Mayflower Contract Services, Inc. A Division of Laidlaw Transit Srvs.",Honolulu,HI,"Honolulu, HI",46,139,"632,603",,,"$6,045,646","$9,084,608","$9,185,060","$9,369,503","$6,629,036",,,,,,,,,,
2007,9154,Los Angeles County Metropolitan Transportation Authority,Los Angeles,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",,,,"$30,510,419","$18,199,930","$19,614,098","$12,484,695","$15,691,410","$25,413,287","$22,971,738","$27,435,441","$27,242,209","$19,063,052","$11,701,096","$22,325,481","$22,603,163","$36,984,744"
2007,9155,City of Vacaville,Vacaville,CA,"Vacaville, CA",284,25,"90,264",,,,$0,,,,,,,,,,,,,
2007,9156,City of San Luis Obispo,San Luis Obispo,CA,"San Luis Obispo, CA",423,15,"53,498",,,,"$323,660",,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0
2007,9157,Access Services Incorporated,Los Angeles,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",,,,"$226,070",$0,"$46,015","$37,679","$699,905","$1,026,171","$975,015","$1,017,825","$532,212","$332,303","$384,081","$437,965","$311,001","$3,245,535"
2001,9158,"Laidlaw Transit Services, Inc. ",Sherman Oaks,CA,"Los Angeles, CA",2,"1,966","11,402,946",,,,"$4,526,451","$4,659,946","$4,282,233","$4,618,038","$4,901,713","$6,545,083","$12,165,812","$19,779,863",,,,,,
2007,9159,Western Contra Costa Transit Authority,Pinole,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",,,,,"$34,984","$26,416","$21,958","$26,936","$50,841","$46,853","$42,132","$31,160","$37,240","$24,867","$30,950","$68,681","$111,014"
2001,9160,"Outreach & Escort, Inc. dba OUTREACH",San Jose,CA,"San Jose, CA",23,338,"1,435,019",,,,,,"$5,370,995","$8,275,740","$11,150,026","$14,100,071","$16,594,755","$21,558,434",,,,,,
2007,9161,City of Union City Transit Division,Union City,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",,,,,,$0,$0,$0,$0,$0,$0,"$6,117","$4,870","$7,295","$10,096","$7,983","$5,110"
2007,9162,Eastern Contra Costa Transit Authority,Antioch,CA,"Antioch, CA",139,60,"217,591",,,,,,"$219,807","$132,381","$130,619","$82,778","$98,234","$81,843","$172,964","$220,645","$173,141","$136,941","$305,214","$309,822"
2007,9163,Camarillo Area Transit,Camarillo,CA,"Camarillo, CA",368,21,"62,798",,,,,,$0,,,,,,,,,,,
2007,9164,Ventura Intercity Service Transit Authority,Ventura,CA,"Oxnard, CA",91,76,"337,591",,,,,,$0,$0,$0,"$5,168",$0,$0,$0,$0,$0,$0,"$27,755","$31,207"
2007,9165,Thousand Oaks Transit,Thousand Oaks,CA,"Thousand Oaks, CA",143,86,"210,990",,,,,,$0,$0,$0,"$1,656",$0,$0,$0,$0,$0,$0,"$4,140",$658
2007,9166,LACMTA - Small Operators,Los Angeles,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",,,,,,,,$0,"$21,658","$52,344","$176,430",$0,$0,$0,$0,$0,$0
2007,9168,Roseville Transit,Roseville,CA,"Sacramento, CA",28,369,"1,393,498",,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$19,782"
2007,9169,"Phoenix - VPSI, Inc.",Glendale,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",,,,,,"$139,278","$568,723","$629,848","$823,636","$781,945","$81,521","$424,639","$294,410","$404,344","$433,504","$370,797","$6,744,275"
2006,9170,ATC / Vancom,Oakland,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",,,,,,,"$7,553,514","$12,045,493","$13,035,581","$14,577,023","$18,431,386","$21,926,480","$22,097,255","$23,001,019","$22,740,735","$22,451,280",
2007,9171,Santa Clarita Transit,Santa Clarita,CA,"Santa Clarita, CA",176,54,"170,481",,,,,,,,$0,$0,$0,$0,$0,$0,$0,"$4,538","$700,488","$1,067,567"
2007,9172,City of Tempe Transportation Planning and Transit Division - dba Valley Metro,Tempe,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",,,,,,,,,$0,"$489,232","$1,684,827","$4,024,872","$5,124,098","$5,710,009","$5,935,668","$6,587,639","$7,921,681"
2007,9173,Merced County Transit,Merced,CA,"Merced, CA",243,36,"110,483",,,,,,,"$23,819","$48,133","$12,556","$12,960","$39,748","$34,014","$60,534","$82,960","$169,600","$86,604","$133,574"
2007,9174,City of Benicia,Benicia,CA,"Vallejo, CA",181,34,"158,967",,,,,,,,,,,,,,,,"$19,489","$27,823"
2007,9175,City of Lodi - Transit Division,Lodi,CA,"Lodi, CA",303,24,"83,735",,,,,,,$0,$0,$0,$0,"$11,900",$0,"$29,714","$94,410","$143,879","$50,000","$42,506"
2007,9176,"Honolulu - VPSI, Inc.",Honolulu,HI,"Honolulu, HI",51,154,"718,182",,,,,,,,"$588,382","$572,337","$829,736","$1,166,793","$864,694","$605,500",$0,$0,"$914,247","$1,000,149"
2004,9177,Town of Guadalupe,Guadalupe,AZ,"Phoenix-Mesa, AZ",13,799,"2,907,049",,,,,,,,$0,$0,$0,,,,,,,
2001,9178,Laidlaw Transit Services Inc. ,El Monte,CA,"Los Angeles, CA",2,"1,966","11,402,946",,,,,,,,"$10,148,688","$6,175,588","$8,179,588","$8,193,643",,,,,,
2001,9179,"First Transit, Inc. ",West Covina,CA,"Los Angeles, CA",2,"1,966","11,402,946",,,,,,,,"$8,077,721","$6,597,629","$7,332,564","$6,746,923",,,,,,
2007,9180,Coconino County Transportation Services,Flagstaff,AZ,"Flagstaff, AZ",403,32,"57,050",,,,,,,,,,,,$838,"$14,001","$4,590","$14,688","$168,024","$309,660"
2007,9182,Altamont Commuter Express,Stockton,CA,"Stockton, CA",99,74,"313,392",,,,,,,,,$0,$0,"$1,046,462","$203,811","$163,048","$93,432","$88,961","$371,546","$550,417"
2006,9185,MTS Contract Services,San Diego,CA,"San Diego, CA",15,782,"2,674,436",,,,,,,,,$0,$0,$0,$0,$0,$0,$0,$0,
2007,9186,San Francisco Paratransit,San Francisco,CA,"San Francisco-Oakland, CA",12,527,"3,228,605",,,,,,,,,,,"$15,757,869","$17,188,656","$17,812,724","$17,179,875","$17,256,205","$17,740,934","$17,225,253"
2000,9187,"San Gabriel Transit, Inc. ",Rosemead,CA,"Los Angeles, CA",2,"1,966","11,402,946",,,,,,,,,,"$10,272,169",,,,,,,
2003,9188,County of San Diego Transit System,San Diego,CA,"San Diego, CA",15,782,"2,674,436",,,,,,,,,,,"$222,091",$0,$0,,,,
2006,9189,National City Transit,National City,CA,"San Diego, CA",15,782,"2,674,436",,,,,,,,,,,"$3,410",$0,$0,$0,$0,$0,
2001,9190,"Laidlaw Transit Services, Inc. ",San Jose,CA,"San Jose, CA",23,338,"1,435,019",,,,,,,,,,,"$11,951,264",,,,,,
2007,9192,Yuma Metropolitan Planning Organization,Yuma,AZ,"Yuma, AZ-CA",272,38,"94,950",,,,,,,,,,,,,"$80,833",$0,"$2,253",$0,"$1,662"
2007,9193,Chula Vista Transit,Chula Vista,CA,"San Diego, CA",15,782,"2,674,436",,,,,,,,,,,,,$0,"$51,876","$37,164","$61,520","$148,814"
2007,9196,Placer County Department of Public Works,Auburn,CA,"Sacramento, CA",28,369,"1,393,498",,,,,,,,,,,,,,,$0,$0,$0
2007,9197,City of Tracy,Tracy,CA,"Tracy, CA",384,13,"59,020",,,,,,,,,,,,,,,$0,,
2007,9198,City of Porterville,Porterville,CA,"Porterville, CA",380,21,"60,261",,,,,,,,,,,,,,,"$13,996","$44,995","$38,528"
2007,9200,Kings County Area Public Transit Agency,Hanford,CA,"Hanford, CA",341,25,"69,639",,,,,,,,,,,,,,,,$0,"$153,470"
2007,9201,City of Turlock,Turlock,CA,"Turlock, CA",342,19,"69,507",,,,,,,,,,,,,,,,$0,$0
2007,9204,Las Vegas Monorail Company,Las Vegas,NV,"Las Vegas, NV",31,286,"1,314,357",,,,,,,,,,,,,,,,"$12,160,096","$28,727,848"
2007,9205,City of Elk Grove,Elk Grove,CA,"Sacramento, CA",28,369,"1,393,498",,,,,,,,,,,,,,,,$0,"$36,905"
2007,9206,San Luis Obispo Regional Transit Authority,San Luis Obispo,CA,"San Luis Obispo, CA",423,15,"53,498",,,,,,,,,,,,,,,,,"$65,453"
2007,9208,Butte County Association of Governments,Chico,CA,"Chico, CA",289,35,"89,221",,,,,,,,,,,,,,,,"$68,118","$142,720"
2007,9211,Anaheim Transportation Network,Anaheim,CA,"Los Angeles-Long Beach-Santa Ana, CA",2,"1,668","11,789,487",,,,,,,,,,,,,,,,,"$2,546,377"
2007,9212,Imperial Valley Transit,El Centro,CA,"El Centro, CA",428,17,"52,954",,,,,,,,,,,,,,,,,$0
2007,9213,City of Petaluma,Petaluma,CA,"Petaluma, CA",382,18,"59,958",,,,,,,,,,,,,,,,,"$12,000"
